salt_id,drugbank_id,name,unii,cas_number,inchikey,average_mass,monoisotopic_mass
DBSALT002221,DB00295,Morphine nitrate,DV2P23JCWV,596-16-7,VHBDDUMTLJSZDR-VYKNHSEDSA-N,348.355,348.132136372
DBSALT002220,DB00295,Morphine phosphate,1LQ9207LZE,596-17-8,KZSZGTYWWBPNKB-VYKNHSEDSA-N,383.337,383.11338905
DBSALT000122,DB00295,Morphine sulfate,DY70C97N30,64-31-3,USAHOPJHPJHUNS-IFCNUISUSA-N,668.754,668.2403662
DBSALT001986,DB00295,Morphine sulfate pentahydrate,X3P646A2J0,6211-15-0,GRVOTVYEFDAHCL-RTSZDRIGSA-N,758.83,758.293190092
DBSALT002223,DB00295,Morphine tartrate,U3NSU23LHD,302-31-8,SVTKSKRNLMAUKF-HAIKCVHQSA-N,720.772,720.289424865
DBSALT000902,DB00296,Ropivacaine hydrochloride,V910P86109,132112-35-7,VSHFRHVKMYGBJL-CKUXDGONSA-N,328.88,328.1917559
DBSALT002892,DB00296,Ropivacaine hydrochloride anhydrous,35504LBE2T,98717-15-8,NDNSIBYYUOEUSV-RSAXXLAASA-N,310.87,310.1811912
DBSALT001512,DB00297,Bupivacaine hydrochloride,7TQO7W3VT8,73360-54-0,HUCIWBPMHXGLFM-UHFFFAOYSA-N,342.91,342.2074059
DBSALT000202,DB00297,Bupivacaine hydrochloride anhydrous,AKA908P8J1,18010-40-7,SIEYLFHKZGLBNX-UHFFFAOYSA-N,324.889,324.196841267
DBSALT001438,DB00298,Dapiprazole hydrochloride,DS9UJN1I0X,72822-13-0,ZIODNPFQZIHCOE-UHFFFAOYSA-N,361.92,361.2033236
DBSALT001449,DB00299,Penciclovir sodium,P06226385L,97845-62-0,NMQFQBOIHUIALG-UHFFFAOYSA-M,275.244,275.09943361
DBSALT000172,DB00300,Tenofovir disoproxil fumarate,OTT9J7900I,202138-50-9,VCMJCVGFSROFHV-WZGZYPNHSA-N,635.5149,635.183987333
DBSALT002960,DB00300,Tenofovir disoproxil maleate,7BI6HE4F8S,1276030-80-8,VCMJCVGFSROFHV-VIEYUMQNSA-N,635.52,635.183987793
DBSALT002961,DB00300,Tenofovir disoproxil phosphate,05F4G8DO5I,1453166-76-1,DJCLNKKHALBVLK-PFEQFJNWSA-N,617.442,617.149924759
DBSALT002962,DB00300,Tenofovir disoproxil succinate,94882WB39E,1637632-97-3,CCGIINMVANPRGB-PFEQFJNWSA-N,637.536,637.199637857
DBSALT000345,DB00301,Flucloxacillin sodium,LMG7C674WJ,34214-51-2,PARMJFIQRZRMHG-VICXVTCVSA-M,493.87,493.0486566
DBSALT001460,DB00303,Ertapenem sodium,2T90KE67L0,153773-82-1,ZXNAQFZBWUNWJM-HRXMHBOMSA-M,497.5,497.12326558
DBSALT001069,DB00308,Ibutilide fumarate,9L5X4M5L6I,122647-32-9,PCIOHQNIRPWFMV-WXXKFALUSA-N,885.23,884.500287011
DBSALT000440,DB00309,Vindesine sulfate,CPH2U7DNDY,59917-39-4,COFJBSXICYYSKG-OAUVCNBTSA-N,852.01,851.377528849
DBSALT000442,DB00312,Pentobarbital Sodium,NJJ0475N0S,57-33-0,QGMRQYFBGABWDR-UHFFFAOYSA-M,248.254,248.113687095
DBSALT000185,DB00313,Divalproex sodium,644VL95AO6,76584-70-8,MSRILKIQRXUYCT-UHFFFAOYSA-M,310.4047,310.212004155
DBSALT003326,DB00313,Magnesium Valproate,Q400352CM2,62959-43-7,LKLLHOIUJVEAGU-UHFFFAOYSA-L,453.924,453.30720445
DBSALT001257,DB00313,Valproate sodium,5VOM6GYJ0D,1069-66-5,AEQFSUDEHCCHBT-UHFFFAOYSA-M,166.196,166.096974
DBSALT000443,DB00314,Capreomycin sulfate,9H8D3J7V21,1405-37-4,TUATYNXRYJTQTQ-RIQUSILOSA-N,1517.58,1516.633153682
DBSALT003186,DB00318,Codeine hydrobromide dihydrate,,,YYPNRUMYXOJKDO-NLMNJOOOSA-N,416.312,415.099436
DBSALT001068,DB00318,Codeine hydrochloride,406LPJ779Q,1422-07-7,NUXLENPAZQNFAM-FFHNEAJVSA-N,335.83,335.1288213
DBSALT001844,DB00318,Codeine monohydrate,Q830PW7520,6059-47-8,WRRSFOZOETZUPG-FFHNEAJVSA-N,317.385,317.162708225
DBSALT000030,DB00318,Codeine phosphate,2X585M1M3T,52-28-8,WUXLCJZUUHIXFY-FFHNEAJVSA-N,397.3594,397.129038639
DBSALT001592,DB00318,Codeine phosphate hemihydrate,GSL05Y1MN6,41444-62-6,DKSZLDSPXIWGFO-BLOJGBSASA-N,812.743,812.268642914
DBSALT001843,DB00318,Codeine sulfate,11QV9BS0CB,6854-40-6,BOLDZXRCJAJADM-AAXBYHQXSA-N,750.86,750.303360852
DBSALT000031,DB00318,Codeine sulfate anhydrous,AVW5HY4N2E,1420-53-7,BCXHDORHMMZBBZ-DORFAMGDSA-N,696.81,696.271666799
DBSALT001067,DB00319,Piperacillin sodium,M98T69Q7HP,59703-84-3,WCMIIGXFCMNQDS-IDYPWDAWSA-M,539.54,539.14506365
DBSALT000997,DB00320,Dihydroergotamine mesylate,81AXN7R2QT,6190-39-2,ADYPXRFPBQGGAH-UMYZUSPBSA-N,679.79,679.267584474
DBSALT001066,DB00320,Dihydroergotamine tartrate,76F2R89O7X,5989-77-5,FXDJFTCVYTUARH-YZPGULDNSA-N,2484.842,2483.134315159
DBSALT000009,DB00321,Amitriptyline hydrochloride,26LUD4JO9K,549-18-8,KFYRPLNVJVHZGT-UHFFFAOYSA-N,313.864,313.15972748
DBSALT001193,DB00321,Amitriptyline pamoate,YX6VNM127F,17086-03-2,HBFZQWHVSYYTGA-UHFFFAOYSA-N,943.197,942.460787724
DBSALT001065,DB00324,Fluorometholone acetate,9I50C3I3OK,3801-06-7,YRFXGQHBPBMFHW-SBTZIJSASA-N,418.505,418.215552261
DBSALT000839,DB00325,Sodium nitroprusside,EAO03PE1TC,13755-38-9,SPBWMYPZWNFWES-UHFFFAOYSA-N,297.951,297.948963
DBSALT000444,DB00327,Hydromorphone hydrochloride,L960UP2KRW,71-68-1,XHILEZUETWRSHC-NRGUFEMZSA-N,321.799,321.113171218
DBSALT002251,DB00327,Hydromorphone sulfate,75Y990NH3Z,25333-57-7,JBBINZRUTLUBFR-NRGUFEMZSA-N,383.42,383.103873194
DBSALT001435,DB00328,Indomethacin sodium,0IMX38M2GG,74252-25-8,UHYAQBLOGVNWNT-UHFFFAOYSA-M,433.82,433.090424
DBSALT000446,DB00330,Ethambutol hydrochloride,QE4VW5FO07,1070-11-7,AUAHHJJRFHRVPV-BZDVOYDHSA-N,277.232,276.1371335
DBSALT000114,DB00331,Metformin hydrochloride,786Z46389E,1115-70-4,OETHQSJEHLVLGH-UHFFFAOYSA-N,165.625,165.078123116
DBSALT002739,DB00332,Ipratropium bromide anhydrous,VJV4X1P2Z1,22254-24-6,LHLMOSXCXGLMMN-WDTICOSOSA-M,412.368,411.140907
DBSALT000208,DB00332,Ipratropium bromide monohydrate,J697UZ2A9J,66985-17-9,KEWHKYJURDBRMN-XSAPEOHZSA-M,430.383,429.151472
DBSALT002732,DB00332,Ipratropium chloride,,,MQIPRYDNKGFOGV-WDTICOSOSA-M,367.91,367.1914215
DBSALT000346,DB00333,Methadone hydrochloride,229809935B,1095-90-5,FJQXCDYVZAHXNS-UHFFFAOYSA-N,345.906,345.18594223
DBSALT002315,DB00334,Olanzapine hydrochloride,0Q8K2L0MC3,783334-36-1,MFURKUWVJOJUHP-UHFFFAOYSA-N,348.89,348.1175456
DBSALT001064,DB00334,Olanzapine pamoate,X7S6Q4MHCB,221373-18-8,ZIMCQJVMPKQQPB-UHFFFAOYSA-N,718.83,718.246120754
DBSALT002314,DB00334,Olanzapine tartrate,0KNI3MFH5F,491828-16-1,NFEUHAIRXOEOTJ-LREBCSMRSA-N,462.52,462.157305747
DBSALT000131,DB00338,Omeprazole magnesium,426QFE7XLK,95382-33-5,KWORUUGOSLYAGD-UHFFFAOYSA-N,713.121,712.198816192
DBSALT000857,DB00338,Omeprazole sodium,KV03YZ6QLW,95510-70-6,RYXPMWYHEBGTRV-UHFFFAOYSA-N,367.4,367.09665691
DBSALT000602,DB00340,Metixene hydrochloride,FRK5BSL54S,7081-40-5,RSXZRFHNNTTWCB-UHFFFAOYSA-N,345.929,345.13179817
DBSALT001214,DB00341,Cetirizine hydrochloride,64O047KTOA,83881-52-1,PGLIUCLTXOYQMV-UHFFFAOYSA-N,461.81,460.1087258
DBSALT000865,DB00343,Diltiazem hydrochloride,OLH94387TE,33286-22-5,HDRXZJPWHTXQRI-BHDTVMLSSA-N,450.98,450.1380062
DBSALT001394,DB00343,Diltiazem malate,14Y6444DRP,144604-00-2,IUSFTUWHKCSCDY-QTKZZPNDSA-N,548.61,548.182851792
DBSALT002322,DB00343,Diltiazem maleate,896626Q8XW,139492-78-7,WHBXLOWLFLTDMD-WECFPGDBSA-N,530.59,530.172287108
DBSALT001192,DB00344,Protriptyline hydrochloride,44665V00O8,1225-55-4,OGQDIIKRQRZXJH-UHFFFAOYSA-N,299.84,299.1440774
DBSALT000352,DB00345,Aminohippurate sodium,SUO3KVS1O9,94-16-6,UNZMYCAEMNVPHX-UHFFFAOYSA-M,216.1691,216.051086839
DBSALT001063,DB00346,Alfuzosin hydrochloride,75046A1XTN,81403-68-1,YTNKWDJILNVLGX-UHFFFAOYSA-N,425.91,425.1829821
DBSALT002918,DB00350,Minoxidil sulfate,HM46T3593Q,210357-39-4,AGMYAAIWWVATKU-UHFFFAOYSA-N,307.33,307.095039841
DBSALT003575,DB00352,Thioguanine hemihydrate,FTK8U1GZNX,5580-03-0,,,
DBSALT001025,DB00353,Methylergometrine maleate,IR84JPZ1RK,57432-61-8,NOFOWWRHEPHDCY-DAUURJMHSA-N,455.511,455.205635666
DBSALT001062,DB00353,Methylergometrine tartrate,5EDH242U9O,6209-37-6,KUTMUWFMKWZQBW-UQJJQXDBSA-N,1168.403,1167.600469084
DBSALT000197,DB00354,Buclizine hydrochloride,58FQD093NU,129-74-8,SDBHDSZKNVDKNU-UHFFFAOYSA-N,505.95,504.186582251
DBSALT001061,DB00355,Aztreonam lysine,XNM7LT65NP,827611-49-4,KPPBAEVZLDHCOK-JHBYREIPSA-N,581.62,581.157382574
DBSALT000311,DB00358,Mefloquine hydrochloride,326VC85GV6,51742-86-0,WESWYMRNZNDGBX-YLCXCWDSSA-N,414.773,414.093360113
DBSALT001400,DB00359,Sulfadiazine sodium,84CS1P306F,547-32-0,JLDCNMJPBBKAHH-UHFFFAOYSA-N,272.26,272.034391
DBSALT001133,DB00360,Sapropterin dihydrochloride,RG277LF5B3,69056-38-8,RKSUYBCOVNCALL-NTVURLEBSA-N,314.17,313.0708448
DBSALT000447,DB00361,Vinorelbine tartrate,253GQW851Q,125317-39-7,CILBMBUYJCWATM-KRQCOKQWSA-N,1079.1059,1078.427040572
DBSALT002286,DB00363,Clozapine hydrochloride,80862U56A3,54241-01-9,ARWPDHKDEREYEE-UHFFFAOYSA-N,363.29,362.1065021
DBSALT000913,DB00365,Grepafloxacin hydrochloride,A4ER1Z8N9N,161967-81-3,IEPMBYOIQGCVHO-UHFFFAOYSA-N,395.86,395.1411975
DBSALT001402,DB00366,Doxylamine succinate,V9BI9B5YI2,562-10-7,KBAUFVUYFNWQFM-UHFFFAOYSA-N,388.464,388.19982201
DBSALT001247,DB00368,Norepinephrine bitartrate,IFY5PE3ZRW,108341-18-0,LNBCGLZYLJMGKP-LUDZCAPTSA-N,337.281,337.100895816
DBSALT001827,DB00369,Cidofovir dihydrate,JIL713Q00N,149394-66-1,FPKARFMSZDBYQF-ILKKLZGPSA-N,315.219,315.08315155
DBSALT003101,DB00370,Mirtazapine hemihydrate,8Z5UNK8A61,,,,
DBSALT002298,DB00370,Mirtazapine hydrochloride,42CIX4573G,207516-99-2,SISMRXGXKXMBKT-UHFFFAOYSA-N,301.82,301.1345754
DBSALT001328,DB00372,Thiethylperazine malate,HP46XK89XB,52239-63-1,GTHHLZDYRHLACN-UHFFFAOYSA-N,667.79,667.22333688
DBSALT001059,DB00372,Thiethylperazine maleate,RUK64CF26E,1179-69-7,RVBRTNPNFYFDMZ-SPIKMXEPSA-N,631.76,631.202207511
DBSALT000990,DB00373,Timolol hemihydrate,817W3C6175,91524-16-2,TWBNMYSKRDRHAT-RCWTXCDDSA-N,650.86,650.32438833
DBSALT000989,DB00373,Timolol maleate,P8Y54F701R,26921-17-5,WLRMANUAADYWEA-NWASOUNVSA-N,432.49,432.167870432
DBSALT001333,DB00374,Treprostinil diolamine,H1FKG90039,830354-48-8,RHWRWEUCEXUUAV-ZSESPEEFSA-N,495.657,495.319602793
DBSALT002321,DB00374,Treprostinil sodium,7JZ75N2NT6,289480-64-4,IQKAWAUTOKVMLE-ZSESPEEFSA-M,412.502,412.22256844
DBSALT001058,DB00375,Colestipol hydrochloride,X7D10K905G,37296-80-3,,,
DBSALT000448,DB00376,Trihexyphenidyl hydrochloride,AO61G82577,52-49-3,QDWJJTJNXAKQKD-UHFFFAOYSA-N,337.927,337.217242358
DBSALT001057,DB00377,Palonosetron hydrochloride,23310D4I19,135729-62-3,OLDRWYVIKMSFFB-SSPJITILSA-N,332.87,332.1655411
DBSALT000449,DB00379,Mexiletine hydrochloride,606D60IS38,5370-01-4,NFEIBWMZVIVJLQ-UHFFFAOYSA-N,215.72,215.10769191
DBSALT001028,DB00380,Dexrazoxane hydrochloride,5346058Q7S,149003-01-0,BIFMNMPSIYHKDN-FJXQXJEOSA-N,304.73,304.0938327
DBSALT003478,DB00381,Amlodipine benzoate,XD75TQ8A2P,1239916-29-0,RVPCEXXEUXIPEO-UHFFFAOYSA-N,531.0,530.181979
DBSALT001054,DB00381,Amlodipine besylate,864V2Q084H,111470-99-6,ZPBWCRDSRKPIDG-UHFFFAOYSA-N,567.05,566.1489648
DBSALT002979,DB00381,Amlodipine camsylate,0V8DBY3260,652969-01-2,UXKMFEPPKJZDAR-STOWLHSFSA-N,641.17,640.2221298
DBSALT001056,DB00381,Amlodipine maleate,CQ27G2BZJM,88150-47-4,TZNOWAJJWCGILX-BTJKTKAUSA-N,524.95,524.1561582
DBSALT001964,DB00381,Amlodipine mesylate,291Y33EZHA,246852-12-0,MUVFCHUBATVFPP-UHFFFAOYSA-N,504.98,504.1333148
DBSALT002978,DB00381,Amlodipine mesylate monohydrate,FAS0DJC51V,440358-84-9,LGWOIMCQWJLZIT-UHFFFAOYSA-N,522.99,522.1438795
DBSALT001053,DB00382,Tacrine Hydrochloride,4966RNG0BU,1684-40-8,ZUFVXZVXEJHHBN-UHFFFAOYSA-N,234.73,234.0923762
DBSALT000812,DB00383,Oxyphencyclimine hydrochloride,GWO1432WOU,125-52-0,WXAYTPABEADAAB-UHFFFAOYSA-N,380.909,380.186670511
DBSALT001008,DB00387,Procyclidine hydrochloride,CQC932Z7YW,1508-76-5,ZFSPFXJSEHCTTR-UHFFFAOYSA-N,323.91,323.2015923
DBSALT001320,DB00388,Phenylephrine bitartrate,27O3Q5ML57,17162-39-9,NHKOTKKHHYKARN-NDAAPVSOSA-N,317.294,317.111066576
DBSALT000858,DB00388,Phenylephrine hydrochloride,04JA59TNSJ,61-76-7,OCYSGIYOVXAGKQ-FVGYRXGTSA-N,203.67,203.0713064
DBSALT001555,DB00388,Phenylephrine tannate,DU5ATO7HYP,1416-03-1,HXLHQWSMCJUVMM-RVLWPPNGSA-N,1868.414,1867.267602857
DBSALT000813,DB00392,Ethopropazine hydrochloride,O00T1I1VRN,1094-08-2,VXPCQISYVPFYRK-UHFFFAOYSA-N,348.933,348.142697207
DBSALT001373,DB00394,Beclomethasone dipropionate monohydrate,4H7L9AI22I,77011-63-3,QHQJZIXSVLFOHD-LYRZEVDOSA-N,539.06,538.2333459
DBSALT000996,DB00397,Phenylpropanolamine hydrochloride,8D5I63UE1Q,154-41-6,DYWNLSQWJMTVGJ-UHFFFAOYSA-N,187.67,187.0763918
DBSALT000165,DB00398,Sorafenib tosylate,5T62Q3B36J,475207-59-1,IVDHYUQIDRJSTI-UHFFFAOYSA-N,637.027,636.105717532
DBSALT003377,DB00399,"Zoledronate D,L-Lysine Monohydrate",,,,,
DBSALT001757,DB00399,Zoledronate disodium,7D7GS1SA24,165800-07-7,IEJZOPBVBXAOBH-UHFFFAOYSA-L,388.113,388.0024719
DBSALT001758,DB00399,Zoledronate trisodium,ARL915IH66,165800-08-8,HYMYRPXSMHJPGD-UHFFFAOYSA-A,1726.204,1725.73191642
DBSALT001962,DB00399,Zoledronic acid hemipentahydrate,1K9U67HDID,,AZZILOGHCMYHQY-UHFFFAOYSA-N,634.254,634.045472754
DBSALT001759,DB00399,Zoledronic acid monohydrate,6XC1PAD3KF,165800-06-6,FUXFIVRTGHOMSO-UHFFFAOYSA-N,290.105,290.00688935
DBSALT001364,DB00403,Ceruletide diethylamine,4E1MIA8QQL,71247-25-1,FHDKSYKZXIFRKJ-CBCFNHQSSA-N,1425.55,1424.537688129
DBSALT001411,DB00405,Dexbrompheniramine maleate,BPA9UT29BS,2391-03-9,SRGKFVAASLQVBO-DASCVMRKSA-N,435.318,434.08412
DBSALT000604,DB00406,Gentian violet,J4Z741D6O5,548-62-9,ZXJXZNDDNMQXFV-UHFFFAOYSA-M,407.979,407.212825682
DBSALT001429,DB00408,Loxapine hydrochloride,376MYL4MAL,54810-23-0,JSXBVMKACNEMKY-UHFFFAOYSA-N,364.27,363.0905176
DBSALT001194,DB00408,Loxapine succinate,X59SG0MRYU,27833-64-3,YQZBAXDVDZTKEQ-UHFFFAOYSA-N,445.9,445.1404486
DBSALT002343,DB00409,Remoxipride hydrochloride,MH4OU8RWCW,117591-79-4,SPFVHFBNXPARTR-IDMXKUIJSA-N,425.75,424.076448
DBSALT001049,DB00410,Mupirocin calcium,RG38I2P540,115074-43-6,DDHVILIIHBIMQU-YJGQQKNPSA-L,1075.35,1074.5651362
DBSALT002764,DB00411,Carbamoylcholine chloride,8Y164V895Y,51-83-2,AIXAANGOTKPUOY-UHFFFAOYSA-N,182.649,182.082205441
DBSALT000153,DB00412,Rosiglitazone Maleate,KX2339DP44,155141-29-0,SUFUKZSWUHZXAV-BTJKTKAUSA-N,473.499,473.125670795
DBSALT001198,DB00413,Pramipexole dihydrochloride monohydrate,3D867NP06J,191217-81-9,APVQOOKHDZVJEX-QTPLPEIMSA-N,302.26,301.0782389
DBSALT000143,DB00413,Pramipexole hydrochloride,4R2HD0M28N,104632-25-9,QMNWXHSYPXQFSK-KLXURFKVSA-N,284.249,283.067673727
DBSALT000533,DB00415,Ampicillin sodium,JFN36L5S8K,69-52-3,KLOHDWPABZXLGI-UHFFFAOYSA-M,371.387,371.091571444
DBSALT001206,DB00415,Ampicillin trihydrate,HXQ6A1N7R6,7177-48-2,RXDALBZNGVATNY-CWLIKTDRSA-N,403.45,403.141321331
DBSALT001952,DB00417,Phenoxymethylpenicillin benzathine,3T4EMH59ZU,5928-84-7,BBTOYUUSUQNIIY-ANPZCEIESA-N,941.13,940.349934375
DBSALT000299,DB00417,Phenoxymethylpenicillin potassium,146T0TU1JB,132-98-9,HCTVWSOKIJULET-LQDWTQKMSA-M,388.48,388.04952432
DBSALT000255,DB00418,Secobarbital sodium,XBP604F6UM,309-43-3,AXXJTNXVUHVOJW-UHFFFAOYSA-M,260.2647,260.113687095
DBSALT000621,DB00419,Miglustat hydrochloride,,210110-90-0,QPAFAUYWVZMWPR-ZSOUGHPYSA-N,255.74,255.1237359
DBSALT000147,DB00420,Promazine hydrochloride,U16EOR79U4,53-60-1,JIVSXRLRGOICGA-UHFFFAOYSA-N,320.88,320.111397079
DBSALT000117,DB00422,Methylphenidate hydrochloride,4B3SC438HI,23655-65-4,JUMYIBMBTDDLNG-UHFFFAOYSA-N,269.767,269.118256596
DBSALT001048,DB00424,Hyoscyamine hydrobromide,IWT50P9S79,306-03-6,VZDNSFSBCMCXSK-PGQIENJJSA-N,370.287,369.093957
DBSALT001011,DB00424,Hyoscyamine sulfate,OB570Z127K,620-61-1,,,
DBSALT002456,DB00424,Hyoscyamine sulfate dihydrate,F2R8V82B84,6835-16-1,BXSVDJUWKSRQMD-ITMJLNKNSA-N,712.85,712.324096296
DBSALT001047,DB00425,Zolpidem tartrate,WY6W63843K,99294-93-6,VXRDAMSNTXUHFX-CEAXSRTFSA-N,764.88,764.35336253
DBSALT000623,DB00427,Triprolidine hydrochloride,NG7A104R3J,550-70-9,WYUYEJNGHIOFOC-NWBUNABESA-N,314.852,314.154976453
DBSALT002442,DB00427,Triprolidine hydrochloride monohydrate,YAN7R5L890,6138-79-0,CUZMOIXUFHOLLN-UMVVUDSKSA-N,332.87,332.1655411
DBSALT000624,DB00430,Cefpiramide sodium,137KB7GYKB,74849-93-7,RIWWMGQFMUUYIY-ALLHVENQSA-M,634.62,634.10288174
DBSALT000999,DB00433,Prochlorperazine edisylate,PG20W5VQZS,1257-78-9,SWOUGRBFXFILIB-UHFFFAOYSA-N,564.13,563.0985269
DBSALT000998,DB00433,Prochlorperazine maleate,I1T8O1JTL6,84-02-6,DSKIOWHQLUWFLG-SPIKMXEPSA-N,606.09,605.1598639
DBSALT003068,DB00433,Prochlorperazine mesilate,531SH87H9N,51888-09-6,BTOOUKJFDLARFG-UHFFFAOYSA-N,566.14,565.114177
DBSALT000625,DB00434,Cyproheptadine hydrochloride,0S9323MCT0,969-33-5,ZPMVNZLARAEGHB-UHFFFAOYSA-N,323.859,323.144077416
DBSALT000350,DB00437,Allopurinol sodium,428673RC2Z,17795-21-0,PTJRZVJXXNYNLN-UHFFFAOYSA-M,158.0933,158.020455413
DBSALT001024,DB00438,Ceftazidime pentahydrate,9M416Z9QNR,78439-06-2,NMVPEQXCMGEDNH-TZVUEUGBSA-N,636.65,636.151962842
DBSALT001474,DB00438,Ceftazidime sodium,CMC30V039K,73547-61-2,JEEWDSDYUSEQML-ROMZVAKDSA-M,568.55,568.08108367
DBSALT000330,DB00439,Cerivastatin sodium,6Q18G1060S,143201-11-0,GPUADMRJQVPIAS-ASTDGNLGSA-M,481.5321,481.224046051
DBSALT001480,DB00440,Trimethoprim hydrochloride,9XE000OU9B,60834-30-2,YLCCEQZHUHUYPA-UHFFFAOYSA-N,326.78,326.1145682
DBSALT001471,DB00440,Trimethoprim sulfate,E377MF8EQ8,56585-33-2,UILMMYFRNCCPLK-UHFFFAOYSA-N,678.72,678.24316063
DBSALT000092,DB00441,Gemcitabine hydrochloride,U347PV74IL,122111-03-9,OKKDEIYWILRZIA-OSZBKLCCSA-N,299.659,299.048440004
DBSALT001748,DB00442,Entecavir monohydrate,5968Y6H45M,209216-23-9,YXPVEXCTPGULBZ-WQYNNSOESA-N,295.299,295.128054047
DBSALT001749,DB00442,Entecavir triphosphate,,,ZTWBIZVVFNIRSF-HAFWLYHUSA-N,503.193,503.000831969
DBSALT001422,DB00443,Betamethasone acetate,TI05AO53L7,987-24-6,AKUJBENLRBOFTD-QZIXMDIESA-N,434.504,434.210466881
DBSALT001122,DB00443,Betamethasone benzoate,877K0XW47A,22298-29-9,SOQJPQZCPBDOMF-YCUXZELOSA-N,496.575,496.226116946
DBSALT000851,DB00443,Betamethasone dipropionate,826Y60901U,5593-20-4,CIWBQSYVNNPZIQ-XYWKZLDCSA-N,504.595,504.252331694
DBSALT000850,DB00443,Betamethasone sodium phosphate,7BK02SCL3W,151-73-5,PLCQGRYPOISRTQ-LWCNAHDDSA-L,516.41,516.13012158
DBSALT000849,DB00443,Betamethasone valerate,9IFA5XM7R2,2152-44-5,SNHRLVCMMWUAJD-SUYDQAKGSA-N,476.585,476.257417074
DBSALT001168,DB00445,Epirubicin hydrochloride,22966TX7J5,56390-09-1,MWWSFMDVAYGXBV-FGBSZODSSA-N,579.98,579.1507385
DBSALT001796,DB00447,Loracarbef monohydrate,3X11EVM5SU,121961-22-6,GPYKKBAAPVOCIW-HSASPSRMSA-N,367.79,367.0934984
DBSALT000626,DB00449,Dipivefrin hydrochloride,5QTH9UHV0K,64019-93-8,VKFAUCPBMAGVRG-UHFFFAOYSA-N,387.898,387.181250782
DBSALT000244,DB00451,Levothyroxine sodium,054I36CPMN,55-03-8,YDTFRJLNMPSCFM-UHFFFAOYSA-M,798.8518,798.668626168
DBSALT003388,DB00451,Levothyroxine sodium pentahydrate,9J765S329G,6106-07-6,,,
DBSALT000995,DB00452,Framycetin sulfate,Y3720KZ4TQ,4146-30-9,KWBUARAINLGYMG-JGMIRXPNSA-N,908.87,908.21442472
DBSALT000628,DB00454,Meperidine hydrochloride,N8E7F7Q170,50-13-5,WCNLCIJMFAJCPX-UHFFFAOYSA-N,283.794,283.13390666
DBSALT000262,DB00456,Cefalotin sodium,C22G6EYP8B,58-71-9,VUFGUVLLDPOSBC-XRZFDKQNSA-M,418.41,418.02692284
DBSALT000329,DB00457,Prazosin hydrochloride,X0Z7454B90,19237-84-4,WFXFYZULCQKPIP-UHFFFAOYSA-N,419.862,419.136031924
DBSALT000099,DB00458,Imipramine hydrochloride,BKE5Q1J60U,113-52-0,XZZXIYZZBJDEEP-UHFFFAOYSA-N,316.868,316.170626517
DBSALT000100,DB00458,Imipramine pamoate,MC34P30298,10075-24-8,SBDXQUVAAJKLDH-UHFFFAOYSA-N,668.7768,668.288637022
DBSALT001045,DB00465,Ketorolac tromethamine,4EVE5946BQ,74103-07-4,BWHLPLXXIDYSNW-UHFFFAOYSA-N,376.409,376.163436501
DBSALT002255,DB00468,Quinine citrate,L8D5LFU229,752-72-7,YSFIPRFOHJQXJF-VMJVVOMYSA-N,840.971,840.394558639
DBSALT001044,DB00468,Quinine hydrochloride,711S8Y0T33,6119-47-7,MPQKYZPYCSTMEI-FLZPLBAKSA-N,396.91,396.1815851
DBSALT002254,DB00468,Quinine phosphate,0E9UD56A3I,549-60-0,JGWCVXDJEMKYEA-INGJVHGESA-N,1169.26,1168.505125212
DBSALT000531,DB00468,Quinine sulfate,M4XCR57IWG,804-63-7,RONWGALEIBILOG-VMJVVOMYSA-N,746.912,746.334935286
DBSALT001043,DB00471,Montelukast sodium,U1O3J18SFL,151767-02-1,LBFBRXGCXUHRJY-HKHDRNBDSA-M,608.17,607.1923871
DBSALT000087,DB00472,Fluoxetine hydrochloride,I9W7N6B1KJ,56296-78-7,GIYXAJPCNFJEHY-UHFFFAOYSA-N,345.787,345.110726557
DBSALT000630,DB00473,Hexylcaine hydrochloride,V00NQ7SDYI,532-76-3,MTFCPNHRBINLRQ-UHFFFAOYSA-N,297.82,297.149556724
DBSALT000631,DB00474,Methohexital sodium,60200PNZ7Q,309-36-4,KDXZREBVGAGZHS-UHFFFAOYSA-M,284.2861,284.113687095
DBSALT000632,DB00475,Chlordiazepoxide hydrochloride,MFM6K1XWDK,438-41-5,DMLFJMQTNDSRFU-UHFFFAOYSA-N,336.22,335.0592175
DBSALT000378,DB00476,Duloxetine hydrochloride,9044SC542W,136434-34-9,BFFSMCNJSOPUAY-LMOVPXPDSA-N,333.87,333.0954131
DBSALT000026,DB00477,Chlorpromazine hydrochloride,9WP59609J6,69-09-0,FBSMERQALIEGJT-UHFFFAOYSA-N,355.325,354.072424754
DBSALT000833,DB00478,Rimantadine hydrochloride,JEI07OOS8Y,1501-84-4,OZBDFBJXRJWNAV-UHFFFAOYSA-N,215.763,215.144077416
DBSALT000351,DB00479,Amikacin sulfate,N6M33094FD,39831-55-5,FXKSEJFHKVNEFI-GCZBSULCSA-N,781.759,781.220494971
DBSALT003154,DB00480,Lenalidomide hydrochloride monohydrate,,,,,
DBSALT000272,DB00481,Raloxifene Hydrochloride,4F86W47BR6,82640-04-8,BKXVVCILCIUCLG-UHFFFAOYSA-N,510.044,509.142756786
