ref_pk,drugbank_id,interactant_id
29328,DB08901,BE0000838
384,DB08901,BE0000838
29335,DB08901,BE0004315
29334,DB08901,BE0004315
384,DB08901,BE0004315
29335,DB08901,BE0000369
20609,DB08901,BE0000369
384,DB08901,BE0000369
29335,DB08901,BE0000852
20609,DB08901,BE0000852
384,DB08901,BE0000852
24074,DB08901,BE0002638
384,DB08901,BE0002638
29323,DB08901,BE0002638
29323,DB08901,BE0002887
29336,DB08901,BE0002363
29323,DB08901,BE0002363
29337,DB08901,BE0002362
29323,DB08901,BE0002362
29323,DB08901,BE0001032
4107,DB08901,BE0001067
384,DB08901,BE0001067
29323,DB08901,BE0001067
29338,DB08902,
29339,DB08902,BE0004747
29340,DB08903,
29341,DB08903,
29342,DB08903,
29343,DB08903,
29344,DB08903,
29345,DB08903,
29346,DB08903,
29347,DB08903,
29348,DB08903,BE0004748
29345,DB08903,BE0004748
29345,DB08903,BE0002638
29349,DB08903,BE0000530
29349,DB08903,BE0000925
29350,DB08904,
29351,DB08904,
29352,DB08904,
25920,DB08904,
29353,DB08904,
29354,DB08904,
29355,DB08904,
29356,DB08904,
29357,DB08904,
29358,DB08904,
29359,DB08904,
29360,DB08904,
29361,DB08904,
29362,DB08904,
29363,DB08904,BE0000704
29350,DB08904,BE0000704
29357,DB08904,BE0004352
29364,DB08905,
22024,DB08905,
29365,DB08905,
29366,DB08905,
29367,DB08905,
16,DB08905,BE0002090
29368,DB08905,BE0002638
11086,DB08906,
11087,DB08906,
11089,DB08906,
29369,DB08906,
11084,DB08906,
11085,DB08906,
29370,DB08906,
29371,DB08906,
29372,DB08906,
29373,DB08906,
29374,DB08906,
29375,DB08906,
29376,DB08906,
29377,DB08906,
29378,DB08906,
29379,DB08906,
29380,DB08906,
29381,DB08906,
29382,DB08906,
16,DB08906,BE0000794
29383,DB08906,BE0000794
29382,DB08906,BE0000794
7787,DB08906,BE0000557
7787,DB08906,BE0000668
5044,DB08906,BE0002638
29372,DB08906,BE0002638
11102,DB08906,BE0002362
5044,DB08906,BE0002362
11102,DB08906,BE0003612
3937,DB08906,BE0002887
29378,DB08906,BE0002887
3548,DB08906,BE0000209
29378,DB08906,BE0000530
29378,DB08906,BE0000925
29384,DB08906,BE0001032
7793,DB08906,BE0001032
29378,DB08906,BE0001032
29378,DB08906,BE0001004
29385,DB08907,
29386,DB08907,
29387,DB08907,
29388,DB08907,
29389,DB08907,
29390,DB08907,
29391,DB08907,
29392,DB08907,
29393,DB08907,
29394,DB08907,
6536,DB08907,
29395,DB08907,
29396,DB08907,
29397,DB08907,
29385,DB08907,BE0004753
29398,DB08907,BE0004753
29397,DB08907,BE0004753
29399,DB08907,BE0003538
17563,DB08907,BE0003538
29398,DB08907,BE0003538
29397,DB08907,BE0003538
29399,DB08907,BE0003681
17563,DB08907,BE0003681
29398,DB08907,BE0003681
29397,DB08907,BE0003681
29400,DB08907,BE0002638
29398,DB08907,BE0002638
29385,DB08907,BE0000925
29401,DB08907,BE0001032
17563,DB08907,BE0001032
29398,DB08907,BE0001032
29397,DB08907,BE0001032
29397,DB08907,BE0001069
29397,DB08907,BE0001067
29402,DB08908,
29403,DB08908,
29404,DB08908,
29405,DB08908,
29406,DB08908,
29407,DB08908,
29408,DB08908,
29409,DB08908,
29410,DB08908,BE0004756
29411,DB08908,BE0005551
29412,DB08909,
29413,DB08910,
29414,DB08910,
29415,DB08910,
29416,DB08910,
29414,DB08910,BE0004755
29417,DB08910,BE0004755
29418,DB08910,BE0004755
29413,DB08910,BE0000704
29419,DB08910,BE0000262
29420,DB08910,BE0002433
29421,DB08910,BE0002433
29422,DB08910,BE0002433
29421,DB08910,BE0002638
29421,DB08910,BE0001032
29423,DB08911,
29424,DB08911,
29425,DB08911,
29426,DB08911,
29427,DB08911,
29428,DB08911,
29429,DB08911,
29430,DB08911,
29431,DB08911,
29432,DB08911,
29423,DB08911,BE0000870
29427,DB08911,BE0000870
29433,DB08911,BE0000870
384,DB08911,BE0000870
29429,DB08911,BE0000870
29431,DB08911,BE0000870
29423,DB08911,BE0004744
22797,DB08911,BE0004744
384,DB08911,BE0004744
29429,DB08911,BE0004744
29431,DB08911,BE0004744
29434,DB08911,BE0002887
29428,DB08911,BE0002887
29435,DB08911,BE0002638
29428,DB08911,BE0002638
29430,DB08911,BE0002638
29436,DB08912,
29437,DB08912,
29438,DB08912,
29439,DB08912,
29440,DB08912,
29441,DB08912,
29442,DB08912,
29443,DB08912,
29444,DB08912,
29445,DB08912,
29446,DB08912,
29447,DB08912,
29448,DB08912,
29449,DB08912,
29450,DB08912,
29451,DB08912,
29452,DB08912,
29453,DB08912,
29454,DB08912,
29455,DB08912,
29456,DB08912,
29457,DB08912,
29458,DB08912,
29459,DB08912,
29460,DB08912,
29461,DB08912,
29436,DB08912,BE0000634
16,DB08912,BE0000634
29462,DB08912,BE0000634
384,DB08912,BE0000634
29180,DB08912,BE0000634
29455,DB08912,BE0000634
29463,DB08912,BE0000036
384,DB08912,BE0000036
29455,DB08912,BE0000036
29461,DB08912,BE0000036
29455,DB08912,BE0004757
29461,DB08912,BE0004757
29455,DB08912,BE0004758
29461,DB08912,BE0004758
29455,DB08912,BE0004759
29461,DB08912,BE0004759
29464,DB08912,BE0002638
11695,DB08912,BE0002638
29465,DB08912,BE0002638
345,DB08912,BE0002638
29455,DB08912,BE0002638
3937,DB08912,BE0002887
11695,DB08912,BE0002887
29465,DB08912,BE0002887
345,DB08912,BE0002887
11695,DB08912,BE0003549
345,DB08912,BE0003549
29466,DB08912,BE0002793
29467,DB08912,BE0002793
29468,DB08912,BE0002793
11695,DB08912,BE0003536
29465,DB08912,BE0003536
29468,DB08912,BE0003536
11695,DB08912,BE0002433
29469,DB08912,BE0003541
29438,DB08912,BE0000530
29437,DB08912,BE0001032
29455,DB08912,BE0001032
29437,DB08912,BE0001067
29447,DB08912,BE0001067
29455,DB08912,BE0001067
29447,DB08912,BE0001004
29455,DB08912,BE0001004
29447,DB08912,BE0003659
29455,DB08912,BE0003659
29447,DB08912,BE0003642
29455,DB08912,BE0001066
29455,DB08912,BE0003645
29447,DB08912,BE0003647
29470,DB08913,
29471,DB08913,
29472,DB08913,
29475,DB08916,
29476,DB08916,
29477,DB08916,
29478,DB08916,
29479,DB08916,BE0000767
10040,DB08916,BE0000767
16,DB08916,BE0000767
29480,DB08916,BE0004772
16,DB08916,BE0000511
29481,DB08917,
29482,DB08917,
29483,DB08918,
29484,DB08918,
29485,DB08918,
29486,DB08918,
29487,DB08918,
29488,DB08918,
29489,DB08918,
29490,DB08918,BE0000749
384,DB08918,BE0000749
29486,DB08918,BE0000749
29491,DB08918,BE0000486
384,DB08918,BE0000486
29486,DB08918,BE0000486
29486,DB08918,BE0002638
29485,DB08918,BE0002887
29486,DB08918,BE0002887
29485,DB08918,BE0003536
29486,DB08918,BE0003536
29485,DB08918,BE0002363
29486,DB08918,BE0002363
29485,DB08918,BE0003683
29486,DB08918,BE0003683
29486,DB08918,BE0001032
29511,DB08930,
29512,DB08930,
29513,DB08930,
29514,DB08930,
29515,DB08930,
29516,DB08930,
29517,DB08930,
29518,DB08930,
29519,DB08930,
29520,DB08930,
29521,DB08930,
29522,DB08930,
29523,DB08930,
29524,DB08930,
29525,DB08930,
29526,DB08930,
28977,DB08930,
29527,DB08930,
13023,DB08930,
29528,DB08930,
28982,DB08930,
29529,DB08930,
13024,DB08930,
29514,DB08930,BE0004855
29530,DB08930,BE0004855
29531,DB08930,BE0004855
29532,DB08930,BE0004855
29518,DB08930,BE0004855
29533,DB08930,BE0004855
16,DB08930,BE0002050
29528,DB08930,BE0003541
29528,DB08930,BE0004866
29528,DB08930,BE0003677
29528,DB08930,BE0003538
29534,DB08930,BE0000530
29534,DB08930,BE0004879
29524,DB08930,BE0001032
29535,DB08931,
29536,DB08931,
29537,DB08931,
29538,DB08931,
29539,DB08931,
29535,DB08931,BE0003578
29537,DB08931,BE0003578
16,DB08931,BE0013774
29539,DB08931,BE0003543
29539,DB08931,BE0002638
29539,DB08931,BE0002887
29539,DB08931,BE0003683
29539,DB08931,BE0000530
29539,DB08931,BE0000925
29539,DB08931,BE0001067
29539,DB08931,BE0001032
16166,DB08932,
29540,DB08932,
29541,DB08932,
1056,DB08932,
29542,DB08932,
14565,DB08932,
14568,DB08932,
29543,DB08932,BE0000521
29541,DB08932,BE0000521
29540,DB08932,BE0000521
24156,DB08932,BE0000521
384,DB08932,BE0000521
29542,DB08932,BE0000521
29543,DB08932,BE0000043
29541,DB08932,BE0000043
29540,DB08932,BE0000043
24156,DB08932,BE0000043
384,DB08932,BE0000043
29542,DB08932,BE0000043
29541,DB08932,BE0002638
1056,DB08932,BE0002638
29542,DB08932,BE0002638
29541,DB08932,BE0003536
1056,DB08932,BE0003536
1059,DB08932,BE0003536
29542,DB08932,BE0003536
29541,DB08932,BE0002793
1056,DB08932,BE0002793
29542,DB08932,BE0002793
29541,DB08932,BE0002887
1056,DB08932,BE0002887
29542,DB08932,BE0002887
1056,DB08932,BE0000530
29541,DB08932,BE0000530
29542,DB08932,BE0000530
1056,DB08932,BE0004879
29542,DB08932,BE0004879
29544,DB08933,
29545,DB08933,
29546,DB08933,
29547,DB08933,BE0000233
16,DB08933,BE0000233
29548,DB08933,BE0002638
29548,DB08933,BE0003536
29549,DB08933,BE0003536
29550,DB08934,
29551,DB08934,
29552,DB08934,
29553,DB08934,
106,DB08934,
107,DB08934,
29554,DB08934,
29555,DB08934,
29556,DB08934,
29557,DB08934,
29558,DB08934,
29559,DB08934,
29560,DB08934,
108,DB08934,
29561,DB08934,
29562,DB08934,
29563,DB08934,
29564,DB08934,
29555,DB08934,BE0002403
16,DB08934,BE0003427
29555,DB08934,BE0008657
29555,DB08934,BE0004740
29555,DB08934,BE0001473
29555,DB08934,BE0000637
29555,DB08934,BE0003106
29565,DB08934,BE0001032
29566,DB08934,BE0001032
29567,DB08935,
29568,DB08935,
29569,DB08935,
29570,DB08935,
29571,DB08935,
29572,DB08935,
29573,DB08935,
29574,DB08935,BE0000066
26136,DB08935,BE0000066
682,DB08935,BE0000066
29572,DB08935,BE0000066
29575,DB08936,
29576,DB08936,
29575,DB08936,BE0000442
6845,DB08936,BE0000530
29579,DB08938,
29580,DB08938,
29583,DB08942,
29584,DB08942,
29585,DB08942,
29586,DB08943,
29587,DB08943,
29588,DB08943,
29589,DB08943,
16,DB08943,BE0000344
29590,DB08946,
29591,DB08947,
29592,DB08949,
29593,DB08949,
29594,DB08949,
29595,DB08949,
29596,DB08949,
11800,DB08949,
29597,DB08949,
29598,DB08949,
29599,DB08949,
29600,DB08949,
29601,DB08949,
29602,DB08949,
29603,DB08949,
11819,DB08949,BE0000836
11816,DB08949,BE0000836
11811,DB08949,BE0000836
11816,DB08949,BE0000635
11819,DB08949,BE0000635
11811,DB08949,BE0000635
29604,DB08949,BE0003841
29600,DB08949,BE0008719
11831,DB08949,BE0004708
16,DB08950,BE0000572
29605,DB08950,BE0000572
384,DB08950,BE0000572
16,DB08950,BE0000342
29605,DB08950,BE0000342
384,DB08950,BE0000342
16,DB08950,BE0000715
29605,DB08950,BE0000715
384,DB08950,BE0000715
29606,DB08950,BE0000501
29607,DB08950,BE0000501
29605,DB08950,BE0000501
384,DB08950,BE0000501
29608,DB08951,
16,DB08951,BE0000017
16,DB08951,BE0000262
16,DB08951,BE0003552
16,DB08951,BE0010516
16,DB08951,BE0003998
29609,DB08951,BE0000088
29610,DB08952,
3718,DB08952,BE0002363
3717,DB08952,BE0002363
3716,DB08952,BE0002363
29611,DB08953,
29612,DB08953,
13167,DB08953,BE0002638
29613,DB08954,
29614,DB08954,
29615,DB08954,
29616,DB08954,
29617,DB08954,
29618,DB08954,
29619,DB08954,
29620,DB08954,BE0000417
29613,DB08954,BE0000417
29614,DB08954,BE0000417
29615,DB08954,BE0000417
16,DB08954,BE0000417
29620,DB08954,BE0000365
29613,DB08954,BE0000365
29614,DB08954,BE0000365
29615,DB08954,BE0000365
16,DB08954,BE0003758
29621,DB08954,BE0001028
29621,DB08954,BE0001030
29621,DB08954,BE0002218
29622,DB08955,
16,DB08955,BE0010516
16,DB08955,BE0000248
16,DB08955,BE0003552
29623,DB08956,
29624,DB08957,
29625,DB08958,
29626,DB08958,
29629,DB08963,
29630,DB08964,
29631,DB08964,
29632,DB08964,
29633,DB08964,
29634,DB08964,
29635,DB08964,BE0002375
29636,DB08964,BE0002375
29636,DB08964,BE0000368
29637,DB08966,
5044,DB08971,BE0002638
29638,DB08971,BE0002638
5044,DB08971,BE0002362
29639,DB08972,BE0002433
7252,DB08972,BE0002433
29640,DB08972,BE0002433
29641,DB08972,BE0002433
29642,DB08973,
29643,DB08974,
29644,DB08974,
29643,DB08974,BE0010283
29644,DB08974,BE0010283
16,DB08980,BE0000393
29645,DB08980,BE0000393
384,DB08980,BE0000393
10693,DB08980,BE0002638
16,DB08981,BE0000017
16,DB08981,BE0000262
29650,DB08995,
29651,DB08995,
29652,DB08995,
29653,DB08995,
29654,DB08995,
29655,DB08995,
29656,DB08995,
29657,DB08995,
29658,DB08995,
29659,DB08995,
28362,DB08995,
29660,DB08995,
29661,DB08995,
29662,DB08995,
29663,DB08995,
29664,DB08995,
29665,DB08995,
29666,DB08995,
29667,DB08995,
29668,DB08995,
28362,DB08995,BE0003721
29660,DB08995,BE0003721
29661,DB08995,BE0003721
29654,DB08995,BE0003543
29654,DB08995,BE0002793
29654,DB08995,BE0003533
29654,DB08995,BE0002638
29653,DB08995,BE0000530
29669,DB08995,BE0000530
29670,DB08995,BE0001032
29671,DB08995,BE0001032
29672,DB08995,BE0001032
29654,DB08995,BE0001004
29654,DB08995,BE0003659
29654,DB08995,BE0001042
29673,DB08996,
29674,DB08996,BE0000426
29681,DB09004,
29687,DB09007,
29687,DB09007,BE0000442
2817,DB09008,BE0001066
2817,DB09008,BE0003645
29688,DB09009,
29689,DB09009,BE0009738
29688,DB09009,BE0009738
29693,DB09012,
29694,DB09012,
29695,DB09012,
29696,DB09012,
29697,DB09012,
10295,DB09016,BE0000749
29704,DB09016,BE0000749
5597,DB09016,BE0000749
10295,DB09016,BE0000442
29704,DB09016,BE0000442
5597,DB09016,BE0000442
10295,DB09016,BE0000451
29704,DB09016,BE0000451
5597,DB09016,BE0000451
29705,DB09017,
3706,DB09017,BE0004797
3707,DB09017,BE0004797
3706,DB09017,BE0008668
3707,DB09017,BE0008668
3305,DB09017,BE0002638
29707,DB09019,
29708,DB09019,
29709,DB09019,
29710,DB09019,
29711,DB09019,
29712,DB09019,
29713,DB09019,
29714,DB09019,
29715,DB09019,
29716,DB09019,
29717,DB09019,
29718,DB09019,
29719,DB09019,
29720,DB09019,
29721,DB09019,
29722,DB09019,
29711,DB09019,BE0009920
29715,DB09019,BE0009920
29723,DB09019,BE0009920
29724,DB09019,BE0009920
384,DB09019,BE0009920
29716,DB09019,BE0000982
29712,DB09019,BE0000982
29716,DB09019,BE0000982
29725,DB09020,
29726,DB09020,
29727,DB09020,
29728,DB09020,
29729,DB09020,
29730,DB09020,
29731,DB09020,
29732,DB09020,
29733,DB09020,
29734,DB09020,
29731,DB09020,BE0009664
29735,DB09020,BE0009664
29736,DB09020,BE0009664
29736,DB09020,BE0010055
29740,DB09022,
29741,DB09022,
29742,DB09022,
29743,DB09023,
16,DB09023,BE0000247
29744,DB09026,
29745,DB09026,
29746,DB09026,
29747,DB09026,
29748,DB09026,
29749,DB09026,
29750,DB09026,
29751,DB09026,
29752,DB09026,
29753,DB09026,
29754,DB09026,
29755,DB09026,
29756,DB09026,
29757,DB09026,
29758,DB09026,
29759,DB09026,BE0000270
29760,DB09026,BE0000270
29761,DB09026,BE0000270
29762,DB09026,BE0000270
24153,DB09026,BE0000270
29763,DB09026,BE0000270
16,DB09026,BE0000270
29752,DB09026,BE0000270
29744,DB09026,BE0002638
29749,DB09026,BE0002638
29752,DB09026,BE0002638
29764,DB09026,BE0001032
29752,DB09026,BE0001032
29765,DB09027,
29766,DB09027,
29767,DB09027,
29768,DB09027,
29554,DB09027,
107,DB09027,
29558,DB09027,
106,DB09027,
108,DB09027,
29562,DB09027,
29562,DB09027,BE0008651
16,DB09027,BE0003427
29769,DB09027,BE0001032
29770,DB09027,BE0001032
29778,DB09029,
29779,DB09029,
29780,DB09029,
29781,DB09029,
29782,DB09029,
29783,DB09029,
29784,DB09029,
29785,DB09029,
29786,DB09029,
29787,DB09029,
29782,DB09029,BE0005863
29781,DB09029,BE0005863
29783,DB09029,BE0005863
29788,DB09030,
29789,DB09030,
29790,DB09030,
29791,DB09030,
29792,DB09030,BE0000928
16,DB09030,BE0000928
29793,DB09030,BE0002638
29794,DB09030,BE0002638
29793,DB09030,BE0003683
29794,DB09030,BE0003683
29795,DB09031,
29796,DB09031,
29797,DB09031,
29798,DB09031,
29799,DB09031,
29800,DB09031,
29801,DB09031,
29802,DB09031,
16,DB09031,BE0003997
29803,DB09031,BE0001032
29798,DB09031,BE0002181
29803,DB09031,BE0001032
29804,DB09031,BE0001032
29805,DB09033,
29806,DB09033,
29807,DB09033,
29808,DB09033,
29809,DB09033,
29810,DB09033,
29811,DB09033,
29812,DB09033,
29805,DB09033,BE0000590
29808,DB09033,BE0000590
29805,DB09033,BE0003414
29808,DB09033,BE0003414
29813,DB09034,
29814,DB09034,
29815,DB09034,
29816,DB09034,
29817,DB09034,
29818,DB09034,
29813,DB09034,BE0005864
29813,DB09034,BE0005865
29819,DB09034,BE0002638
29820,DB09034,BE0002638
29821,DB09035,
29822,DB09035,
29823,DB09035,
29824,DB09035,
29825,DB09035,
29826,DB09035,
29827,DB09035,
29828,DB09035,
29829,DB09035,
29830,DB09035,
29831,DB09035,
29832,DB09035,
29833,DB09035,
29834,DB09035,
29835,DB09035,
29836,DB09035,BE0003436
682,DB09035,BE0003436
29837,DB09036,
29838,DB09036,
29839,DB09036,
29840,DB09036,BE0000918
29841,DB09037,
29842,DB09037,
29843,DB09037,
29844,DB09037,
29845,DB09037,
29846,DB09037,
29847,DB09037,
29848,DB09037,
29849,DB09037,
29850,DB09037,
29851,DB09037,
29852,DB09037,
29853,DB09037,
29854,DB09037,
29855,DB09037,
29856,DB09037,
29857,DB09037,
29858,DB09037,BE0003436
682,DB09037,BE0003436
29849,DB09037,BE0003436
682,DB09037,BE0003441
29859,DB09038,
29860,DB09038,
29861,DB09038,
29862,DB09038,
29863,DB09038,
29864,DB09038,
29865,DB09038,
29866,DB09038,
29867,DB09038,
29868,DB09038,
29869,DB09038,
29870,DB09038,
6532,DB09038,
29871,DB09038,
29872,DB09038,
6542,DB09038,
29873,DB09038,
29874,DB09038,
29875,DB09038,
29876,DB09038,
29877,DB09038,
29878,DB09038,
29879,DB09038,
29880,DB09038,
29881,DB09038,BE0004753
24884,DB09038,BE0004753
384,DB09038,BE0004753
29882,DB09038,BE0004753
29883,DB09038,BE0004753
29874,DB09038,BE0003679
29874,DB09038,BE0003677
29874,DB09038,BE0003682
29874,DB09038,BE0003538
29874,DB09038,BE0001032
29874,DB09038,BE0001067
29874,DB09038,BE0003645
29874,DB09038,BE0001004
29874,DB09038,BE0003659
29884,DB09039,
29885,DB09039,
29886,DB09039,
29887,DB09039,
29888,DB09039,
29889,DB09039,
29890,DB09039,
29891,DB09039,
29892,DB09039,
29884,DB09039,BE0000477
29889,DB09039,BE0000477
29884,DB09039,BE0002363
29889,DB09039,BE0002363
345,DB09039,BE0002363
1059,DB09039,BE0002363
29884,DB09039,BE0002638
29889,DB09039,BE0002638
345,DB09039,BE0002638
1059,DB09039,BE0002638
29884,DB09039,BE0001032
29889,DB09039,BE0001032
29893,DB09040,
29894,DB09040,
16,DB09040,BE0000233
29893,DB09040,BE0000233
29895,DB09041,
29896,DB09041,
29897,DB09041,
29898,DB09041,BE0010215
29899,DB09041,BE0010215
29900,DB09042,
29901,DB09042,
11284,DB09042,
29902,DB09042,
29903,DB09042,
29904,DB09042,
29905,DB09042,
29906,DB09042,
29907,DB09042,
29908,DB09042,
29909,DB09042,
29910,DB09042,
29911,DB09042,
29912,DB09042,
29913,DB09042,
29902,DB09042,BE0004800
29903,DB09042,BE0004800
29904,DB09042,BE0004800
29913,DB09042,BE0004800
29914,DB09042,BE0002198
29913,DB09042,BE0002198
29914,DB09042,BE0002196
29913,DB09042,BE0002196
29915,DB09043,
29915,DB09043,BE0000857
20983,DB09043,BE0000857
20984,DB09043,BE0000857
20725,DB09043,BE0000857
20726,DB09043,BE0000857
29916,DB09043,BE0000857
20725,DB09045,
29917,DB09045,
29918,DB09045,
29919,DB09045,
29920,DB09045,
29921,DB09045,
29922,DB09045,
29923,DB09045,
29924,DB09045,
29925,DB09045,
29917,DB09045,BE0000857
29926,DB09045,BE0000857
20725,DB09045,BE0000857
29927,DB09045,BE0000857
20983,DB09045,BE0000857
29928,DB09045,BE0000857
20726,DB09045,BE0000857
29929,DB09045,BE0000857
20984,DB09045,BE0000857
29930,DB09045,BE0000857
29931,DB09045,BE0000857
29922,DB09045,BE0000857
29932,DB09046,
29933,DB09046,
29934,DB09046,
29935,DB09046,
29936,DB09046,
29937,DB09046,
29938,DB09046,
29939,DB09046,
29936,DB09046,BE0003376
29938,DB09046,BE0003376
29940,DB09047,
29940,DB09047,BE0000366
29940,DB09047,BE0000429
29940,DB09047,BE0000742
16,DB09047,BE0002388
16,DB09047,BE0008385
29941,DB09048,
29941,DB09048,BE0000384
16,DB09048,BE0000384
29942,DB09048,BE0000384
384,DB09048,BE0000384
29943,DB09048,BE0000384
29944,DB09048,BE0003550
29944,DB09048,BE0002793
29945,DB09048,BE0002793
29944,DB09048,BE0002363
29946,DB09048,BE0002638
29947,DB09049,
29948,DB09049,
29949,DB09049,
29947,DB09049,BE0000770
29947,DB09049,BE0002638
29947,DB09049,BE0002363
29947,DB09049,BE0003536
29950,DB09049,BE0003536
29951,DB09050,
22404,DB09050,
29952,DB09050,
29953,DB09050,
29954,DB09050,
29955,DB09050,
29956,DB09050,
29957,DB09050,
29958,DB09050,
29959,DB09050,
29960,DB09050,
29961,DB09050,
22415,DB09050,
29951,DB09050,BE0003687
29957,DB09050,BE0003687
22418,DB09050,BE0003687
29951,DB09050,BE0004647
29957,DB09050,BE0004647
22418,DB09050,BE0004647
29957,DB09050,BE0003723
22418,DB09050,BE0003723
29957,DB09050,BE0003579
22418,DB09050,BE0003579
29957,DB09050,BE0004840
22418,DB09050,BE0004840
29962,DB09051,
29963,DB09052,
29964,DB09052,
29965,DB09052,
29966,DB09052,
29967,DB09052,
29968,DB09052,
29969,DB09052,
29970,DB09052,
29971,DB09052,
29972,DB09052,
29963,DB09052,BE0003496
26136,DB09052,BE0003496
29968,DB09052,BE0003496
29963,DB09052,BE0003456
29968,DB09052,BE0003456
29973,DB09053,
29974,DB09053,
29975,DB09053,
29976,DB09053,
29977,DB09053,
29978,DB09053,
29979,DB09053,
29980,DB09053,
29981,DB09053,
29982,DB09053,
29983,DB09053,
29984,DB09053,
29985,DB09053,
29986,DB09053,
29987,DB09053,
29988,DB09053,
29989,DB09053,
29990,DB09053,
29991,DB09053,
29992,DB09053,
29993,DB09053,
29974,DB09053,BE0001284
29994,DB09053,BE0001284
29995,DB09053,BE0001284
29996,DB09053,BE0001284
29997,DB09053,BE0001284
28221,DB09053,BE0001284
20631,DB09053,BE0001284
16,DB09053,BE0001284
29998,DB09053,BE0001284
384,DB09053,BE0001284
29999,DB09053,BE0001284
30000,DB09053,BE0001284
30001,DB09053,BE0001284
29975,DB09053,BE0002638
30002,DB09053,BE0002638
384,DB09053,BE0002638
29975,DB09053,BE0002362
29975,DB09053,BE0002363
30003,DB09053,BE0002363
384,DB09053,BE0002363
29975,DB09053,BE0000530
29975,DB09053,BE0004879
30004,DB09054,
30005,DB09054,
30006,DB09054,
30007,DB09054,
30008,DB09054,
16,DB09054,BE0002406
30009,DB09054,BE0002406
384,DB09054,BE0002406
3937,DB09054,BE0002887
30010,DB09054,BE0002887
30011,DB09054,BE0003549
3456,DB09054,BE0002638
30012,DB09054,BE0002638
30004,DB09054,BE0001032
30013,DB09056,
30014,DB09056,
30015,DB09056,
30016,DB09056,
30016,DB09056,BE0027701
30016,DB09056,BE0027702
30017,DB09056,BE0009590
30018,DB09057,
30019,DB09057,BE0004747
30020,DB09059,
30021,DB09059,
30022,DB09059,
30023,DB09059,
30024,DB09059,
30020,DB09059,BE0000844
30023,DB09059,BE0000844
30022,DB09059,BE0000844
30025,DB09059,BE0000844
15149,DB09059,BE0000844
15160,DB09059,BE0000844
30024,DB09059,BE0000844
30025,DB09059,BE0000165
30025,DB09059,BE0000773
30025,DB09059,BE0000293
30026,DB09060,
30027,DB09060,
30028,DB09060,
30029,DB09060,
30030,DB09060,
30031,DB09060,
30032,DB09060,
8583,DB09060,
7015,DB09060,
30030,DB09060,BE0003894
30032,DB09060,BE0002831
30032,DB09060,BE0001430
30032,DB09060,BE0002015
30032,DB09060,BE0002029
30032,DB09060,BE0004185
30032,DB09060,BE0008648
30032,DB09060,BE0008649
30032,DB09060,BE0008650
30032,DB09060,BE0008647
30033,DB09061,
30034,DB09061,
30035,DB09061,
30036,DB09061,
30037,DB09061,
30038,DB09061,
30039,DB09061,
