drugbank_id,form,route,strength
DB00016,,Intravenous; Subcutaneous,30000 IU/0.75ml
DB00016,,Intravenous; Subcutaneous,40000 IU/1ml
DB00016,,Parenteral,1000 IU/0.5ml
DB00016,,Parenteral,1000 IU/0.3ml
DB00016,,Parenteral,10000 IU/1ml
DB00016,,Parenteral,10000 IU/1.0ml
DB00016,,Parenteral,2000 IU/1.0ml
DB00016,,Parenteral,2000 IU/0.5ml
DB00016,,Parenteral,2000 IU/0.6ml
DB00016,,Parenteral,20000 IU/1.0ml
DB00016,,Parenteral,20000 IU/0.5ml
DB00016,,Parenteral,3000 IU/0.5ml
DB00016,,Parenteral,3000 IU/0.9ml
DB00016,,Parenteral,3000 IU/0.3ml
DB00016,,Parenteral,30000 IU/0.75ml
DB00016,,Parenteral,30000 IU/1.0ml
DB00016,,Parenteral,4000 IU/0.5ml
DB00016,,Parenteral,4000 IU/0.4ml
DB00016,,Parenteral,40000 IU/1ml
DB00016,,Parenteral,40000 IU/1.0ml
DB00016,,Parenteral,5000 IU/0.5ml
DB00016,,Parenteral,6000 IU/0.6ml
DB00016,,Parenteral,7000 IU/0.7ml
DB00016,,Parenteral,8000 IU/0.8ml
DB00016,,Parenteral,9000 IU/0.9ml
DB00016,Injection,Intravenous,
DB00016,Injection,Intravenous,1000 iu/0.3ml
DB00016,Injection,Intravenous,10000 iu/1.0ml
DB00016,Injection,Intravenous,2000 iu/0.6ml
DB00016,Injection,Intravenous,2000 IU/0.5ml
DB00016,Injection,Intravenous,3000 iu/0.9ml
DB00016,Injection,Intravenous,4000 iu/0.4ml
DB00016,Injection,Intravenous,5000 iu/0.5ml
DB00016,Injection,Intravenous,6000 iu/0.6ml
DB00016,Injection,Intravenous,8000 iu/0.8ml
DB00016,Injection,Intravenous; Subcutaneous,
DB00016,Injection,Intravenous; Subcutaneous,10000 iu/0.6ml
DB00016,Injection,Intravenous; Subcutaneous,10000 iu/1.0ml
DB00016,Injection,Intravenous; Subcutaneous,10000 IU/ML
DB00016,Injection,Intravenous; Subcutaneous,2000 iu/0.3ml
DB00016,Injection,Intravenous; Subcutaneous,2000 IU/0.5ml
DB00016,Injection,Intravenous; Subcutaneous,3000 iu/0.3ml
DB00016,Injection,Intravenous; Subcutaneous,4000 iu/0.3ml
DB00016,Injection,Intravenous; Subcutaneous,4000 IU/0.4ml
DB00016,Injection,Intravenous; Subcutaneous,40000 iu/ml
DB00016,Injection,Intravenous; Subcutaneous,5000 iu/0.3ml
DB00016,Injection,Intravenous; Subcutaneous,6000 iu/0.6ml
DB00016,Injection,Parenteral,
DB00016,Injection,Parenteral,10000 IU
DB00016,Injection,Parenteral,10000 IU/ML
DB00016,Injection,Parenteral,12000 IU/0.5ML
DB00016,Injection,Parenteral,2 IU/ML
DB00016,Injection,Parenteral,2000 IU/ML
DB00016,Injection,Parenteral,2000 IU/0.5ML
DB00016,Injection,Parenteral,2000 IU
DB00016,Injection,Parenteral,3000 IU/ML
DB00016,Injection,Parenteral,3000 IU
DB00016,Injection,Parenteral,30000 IU
DB00016,Injection,Parenteral,4 IU/ML
DB00016,Injection,Parenteral,4000 IU
DB00016,Injection,Parenteral,4000 IU/0.4ml
DB00016,Injection,Parenteral,4000 IU/ML
DB00016,Injection,Parenteral,40000 IU/ml
DB00016,Injection,Parenteral,5000 IU
DB00016,Injection,Parenteral,6000 IU/ML
DB00016,Injection,Subcutaneous,10000 iu/ml
DB00016,Injection,Subcutaneous,2000 iu/0.5ml
DB00016,Injection,Subcutaneous,4000 iu/0.4ml
DB00016,"Injection, powder, for solution",Intravenous; Subcutaneous,50000 IU
DB00016,"Injection, powder, for solution",Parenteral,1000 IU
DB00016,"Injection, powder, for solution",Parenteral,10000 IU
DB00016,"Injection, powder, for solution",Parenteral,2000 IU
DB00016,"Injection, powder, for solution",Parenteral,3000 IU
DB00016,"Injection, powder, for solution",Parenteral,4000 IU
DB00016,"Injection, powder, lyophilized, for solution",Intravenous; Subcutaneous,1000 IU
DB00016,"Injection, powder, lyophilized, for solution",Intravenous; Subcutaneous,2000 IU
DB00016,"Injection, powder, lyophilized, for solution",Intravenous; Subcutaneous,4000 IU
DB00016,"Injection, solution",Intravenous,1000 UI/0.5ML
DB00016,"Injection, solution",Intravenous,10000 UI/1.0ML
DB00016,"Injection, solution",Intravenous,2000 iu/0.2ml
DB00016,"Injection, solution",Intravenous,2000 iu/ml
DB00016,"Injection, solution",Intravenous,20000 UI/0.5ML
DB00016,"Injection, solution",Intravenous,3000 iu/0.3ml
DB00016,"Injection, solution",Intravenous,3000 UI/0.3ML
DB00016,"Injection, solution",Intravenous,30000 UI/0.75ML
DB00016,"Injection, solution",Intravenous,4000 iu/0.4ml
DB00016,"Injection, solution",Intravenous,4000 iu/ml
DB00016,"Injection, solution",Intravenous,4000 UI/0.4ML
DB00016,"Injection, solution",Intravenous,40000 UI/1.0ML
DB00016,"Injection, solution",Intravenous,5000 UI/0.5ML
DB00016,"Injection, solution",Intravenous,6000 UI/0.6ML
DB00016,"Injection, solution",Intravenous,8000 UI/0.8ML
DB00016,"Injection, solution",Intravenous; Parenteral,1000 IU/0.3ML
DB00016,"Injection, solution",Intravenous; Parenteral,1000 UI/0.3ML
DB00016,"Injection, solution",Intravenous; Parenteral,10000 IU/1.0ML
DB00016,"Injection, solution",Intravenous; Parenteral,10000 UI/1.0ML
DB00016,"Injection, solution",Intravenous; Parenteral,10000 IU
DB00016,"Injection, solution",Intravenous; Parenteral,10000 IU/0.6ML
DB00016,"Injection, solution",Intravenous; Parenteral,2000 IU/0.6ML
DB00016,"Injection, solution",Intravenous; Parenteral,2000 UI/0.6ML
DB00016,"Injection, solution",Intravenous; Parenteral,2000 IU/0.3ML
DB00016,"Injection, solution",Intravenous; Parenteral,20000 IU/0.6ML
DB00016,"Injection, solution",Intravenous; Parenteral,20000 UI/0.5ML
DB00016,"Injection, solution",Intravenous; Parenteral,20000 UI/1.0ML
DB00016,"Injection, solution",Intravenous; Parenteral,20000 IU/0.5ML
DB00016,"Injection, solution",Intravenous; Parenteral,3000 IU/0.3ML
DB00016,"Injection, solution",Intravenous; Parenteral,3000 UI/0.9ML
DB00016,"Injection, solution",Intravenous; Parenteral,3000 IU/0.9ML
DB00016,"Injection, solution",Intravenous; Parenteral,30000 UI/0.75ML
DB00016,"Injection, solution",Intravenous; Parenteral,30000 UI/1.0ML
DB00016,"Injection, solution",Intravenous; Parenteral,30000 IU/0.75ML
DB00016,"Injection, solution",Intravenous; Parenteral,4000 IU/0.3ML
DB00016,"Injection, solution",Intravenous; Parenteral,4000 UI/0.4ML
DB00016,"Injection, solution",Intravenous; Parenteral,4000 IU/0.4ML
DB00016,"Injection, solution",Intravenous; Parenteral,40000 UI/1.0ML
DB00016,"Injection, solution",Intravenous; Parenteral,40000 IU/1.0ML
DB00016,"Injection, solution",Intravenous; Parenteral,500 IU/0.3ML
DB00016,"Injection, solution",Intravenous; Parenteral,5000 IU/0.3ML
DB00016,"Injection, solution",Intravenous; Parenteral,5000 UI/0.5ML
DB00016,"Injection, solution",Intravenous; Parenteral,5000 IU/0.5ML
DB00016,"Injection, solution",Intravenous; Parenteral,6000 IU/0.3ML
DB00016,"Injection, solution",Intravenous; Parenteral,6000 UI/0.6ML
DB00016,"Injection, solution",Intravenous; Parenteral,6000 IU/0.6ML
DB00016,"Injection, solution",Intravenous; Parenteral,8000 UI/0.8ML
DB00016,"Injection, solution",Intravenous; Parenteral,8000 IU/0.8ML
DB00016,"Injection, solution",Intravenous; Parenteral; Subcutaneous,2000 IU/0.3ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,
DB00016,"Injection, solution",Intravenous; Subcutaneous,1000 IU/0.3ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,1000 IU/0.5ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,10000 [iU]/1mL
DB00016,"Injection, solution",Intravenous; Subcutaneous,10000 IU/1.0ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,10000 IU/ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,10000 iu/0.6ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,10000 IU
DB00016,"Injection, solution",Intravenous; Subcutaneous,10000 iu/1ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,2000 IU/ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,2000 [iU]/1mL
DB00016,"Injection, solution",Intravenous; Subcutaneous,2000 IU/0.5ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,2000 IU/1.0ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,2000 iu/0.3ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,2000 IU/0.6ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,2000 iu/1ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,2000 IU
DB00016,"Injection, solution",Intravenous; Subcutaneous,20000 IU/1.0ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,20000 [iU]/1mL
DB00016,"Injection, solution",Intravenous; Subcutaneous,20000 IU/0.5ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,20000 IU
DB00016,"Injection, solution",Intravenous; Subcutaneous,20000 iu/0.6ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,3000 IU/0.3ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,3000 IU/0.5ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,3000 IU
DB00016,"Injection, solution",Intravenous; Subcutaneous,3000 [iU]/1mL
DB00016,"Injection, solution",Intravenous; Subcutaneous,3000 IU/3.0ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,3000 IU/0.9ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,30000 IU/1.0ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,30000 IU/0.75ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,30000 IU/0.6ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,30000 IU
DB00016,"Injection, solution",Intravenous; Subcutaneous,4000 IU
DB00016,"Injection, solution",Intravenous; Subcutaneous,4000 IU/0.5ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,4000 IU/0.4ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,4000 [iU]/1mL
DB00016,"Injection, solution",Intravenous; Subcutaneous,4000 IU/ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,40000 [iU]/1mL
DB00016,"Injection, solution",Intravenous; Subcutaneous,40000 IU/1ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,40000 IU/1.0ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,500 IU
DB00016,"Injection, solution",Intravenous; Subcutaneous,500 IU/0.25ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,5000 iu/0.3ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,5000 IU/0.5ML
DB00016,"Injection, solution",Intravenous; Subcutaneous,5000 IU
DB00016,"Injection, solution",Intravenous; Subcutaneous,6000 IU
DB00016,"Injection, solution",Intravenous; Subcutaneous,6000 IU/0.6ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,7000 IU/0.7ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,8000 IU/0.8ml
DB00016,"Injection, solution",Intravenous; Subcutaneous,9000 IU/0.9ml
DB00016,"Injection, solution",Parenteral,0.5 ML
DB00016,"Injection, solution",Parenteral,1 ML
DB00016,"Injection, solution",Parenteral,1.0 ML
DB00016,"Injection, solution",Parenteral,10.000 I.E./1.0ML
DB00016,"Injection, solution",Parenteral,10.000 I.E.
DB00016,"Injection, solution",Parenteral,10.000 I.E./1ML
DB00016,"Injection, solution",Parenteral,1000 I.E./0.5ML
DB00016,"Injection, solution",Parenteral,1000 IE/0.3ML
DB00016,"Injection, solution",Parenteral,1000 I.E./0.3ML
DB00016,"Injection, solution",Parenteral,1000 IU
DB00016,"Injection, solution",Parenteral,1000 IE/0.5ML
DB00016,"Injection, solution",Parenteral,1000 IE
DB00016,"Injection, solution",Parenteral,1000 IU/0.25ml
DB00016,"Injection, solution",Parenteral,10000 I.E./1.0ML
DB00016,"Injection, solution",Parenteral,10000 iu/1ml
DB00016,"Injection, solution",Parenteral,10000 I.E./1ML
DB00016,"Injection, solution",Parenteral,10000 IE/1.0ML
DB00016,"Injection, solution",Parenteral,10000 IE
DB00016,"Injection, solution",Parenteral,10000 IU
DB00016,"Injection, solution",Parenteral,10000 IU/0.6ml
DB00016,"Injection, solution",Parenteral,2.000 I.E./1ML
DB00016,"Injection, solution",Parenteral,2.000 IE/1ML
DB00016,"Injection, solution",Parenteral,2.000 I.E./0.6ML
DB00016,"Injection, solution",Parenteral,2.000 I.E./1.0ML
DB00016,"Injection, solution",Parenteral,2000 IE
DB00016,"Injection, solution",Parenteral,2000 IE/0.6ML
DB00016,"Injection, solution",Parenteral,2000 I.E./0.6ML
DB00016,"Injection, solution",Parenteral,2000 iu/0.5ml
DB00016,"Injection, solution",Parenteral,2000 IE/1ML
DB00016,"Injection, solution",Parenteral,2000 IE/0.5ML
DB00016,"Injection, solution",Parenteral,2000 IU
DB00016,"Injection, solution",Parenteral,2000 I.E./1ML
DB00016,"Injection, solution",Parenteral,2000 IU/0.3ml
DB00016,"Injection, solution",Parenteral,20000 IE
DB00016,"Injection, solution",Parenteral,20000 IE/1.0ML
DB00016,"Injection, solution",Parenteral,20000 IE/1ML
DB00016,"Injection, solution",Parenteral,20000 I.E./0.5ML
DB00016,"Injection, solution",Parenteral,20000 IE/0.5ML
DB00016,"Injection, solution",Parenteral,3.000 I.E./0.9ML
DB00016,"Injection, solution",Parenteral,3.000 I.E./0.3ML
DB00016,"Injection, solution",Parenteral,30.000 IE/0.75ML
DB00016,"Injection, solution",Parenteral,30.000 IE/1.0ML
DB00016,"Injection, solution",Parenteral,3000 IU
DB00016,"Injection, solution",Parenteral,3000 IU/0.3ml
DB00016,"Injection, solution",Parenteral,3000 IE/0.3ML
DB00016,"Injection, solution",Parenteral,3000 IE/0.9ML
DB00016,"Injection, solution",Parenteral,3000 I.E./0.3ML
DB00016,"Injection, solution",Parenteral,3000 IE/0.5ML
DB00016,"Injection, solution",Parenteral,3000 IE
DB00016,"Injection, solution",Parenteral,3000 I.E./0.9ML
DB00016,"Injection, solution",Parenteral,30000 IE/1ML
DB00016,"Injection, solution",Parenteral,30000 IE/1.0ML
DB00016,"Injection, solution",Parenteral,30000 I.E./0.75ML
DB00016,"Injection, solution",Parenteral,30000 IE/0.75ML
DB00016,"Injection, solution",Parenteral,30000 IE
DB00016,"Injection, solution",Parenteral,30000 UI/0.75ML
DB00016,"Injection, solution",Parenteral,3333 iu/1ml
DB00016,"Injection, solution",Parenteral,4.000 IE/0.4ML
DB00016,"Injection, solution",Parenteral,4.000 I.E./0.4ML
DB00016,"Injection, solution",Parenteral,40.000 I.E./1.0ML
DB00016,"Injection, solution",Parenteral,40.000 I.E./1ML
DB00016,"Injection, solution",Parenteral,40.000 IE/1ML
DB00016,"Injection, solution",Parenteral,4000 IE/0.4ML
DB00016,"Injection, solution",Parenteral,4000 iu/0.4ml
DB00016,"Injection, solution",Parenteral,4000 IU/1ml
DB00016,"Injection, solution",Parenteral,4000 IU/ml
DB00016,"Injection, solution",Parenteral,4000 IU
DB00016,"Injection, solution",Parenteral,4000 IU/0.3ml
DB00016,"Injection, solution",Parenteral,4000 I.E./0.4ML
DB00016,"Injection, solution",Parenteral,4000 IE
DB00016,"Injection, solution",Parenteral,4000 IE/0.5ML
DB00016,"Injection, solution",Parenteral,40000 UI
DB00016,"Injection, solution",Parenteral,40000 IU/ML
DB00016,"Injection, solution",Parenteral,40000 IE/1.0ML
DB00016,"Injection, solution",Parenteral,40000 iu/1ml
DB00016,"Injection, solution",Parenteral,40000 I.E./1.0ML
DB00016,"Injection, solution",Parenteral,40000 I.E./ML
DB00016,"Injection, solution",Parenteral,40000 UI/ML
DB00016,"Injection, solution",Parenteral,40000 I.E./1ML
DB00016,"Injection, solution",Parenteral,40000 IE
DB00016,"Injection, solution",Parenteral,5.000 I.E./0.5ML
DB00016,"Injection, solution",Parenteral,500 IU/0.3ml
DB00016,"Injection, solution",Parenteral,500 UI
DB00016,"Injection, solution",Parenteral,5000 IU/0.3ml
DB00016,"Injection, solution",Parenteral,5000 IE
DB00016,"Injection, solution",Parenteral,5000 I.E./0.5ML
DB00016,"Injection, solution",Parenteral,5000 UI/0.5ML
DB00016,"Injection, solution",Parenteral,5000 IE/0.5ML
DB00016,"Injection, solution",Parenteral,5000 IU/0.5ml
DB00016,"Injection, solution",Parenteral,5000 IU
DB00016,"Injection, solution",Parenteral,6.000 I.E./0.6ML
DB00016,"Injection, solution",Parenteral,6.000 IE/0.6ML
DB00016,"Injection, solution",Parenteral,6000 UI/0.6ML
DB00016,"Injection, solution",Parenteral,6000 I.E./0.6ML
DB00016,"Injection, solution",Parenteral,6000 IE
DB00016,"Injection, solution",Parenteral,6000 IU/0.3ml
DB00016,"Injection, solution",Parenteral,6000 IE/0.6ML
DB00016,"Injection, solution",Parenteral,6000 IU
DB00016,"Injection, solution",Parenteral,7000 UI/0.7ML
DB00016,"Injection, solution",Parenteral,8.000 I.E./0.8ML
DB00016,"Injection, solution",Parenteral,8000 I.E./0.8ML
DB00016,"Injection, solution",Parenteral,8000 IE
DB00016,"Injection, solution",Parenteral,8000 UI/0.8ML
DB00016,"Injection, solution",Parenteral,8000 IE/0.8ML
DB00016,"Injection, solution",Parenteral,8000 IU
DB00016,"Injection, solution",Parenteral,9000 UI/0.9ML
DB00016,"Injection, solution",Parenteral; Subcutaneous,4000 IU
DB00016,"Injection, solution",Parenteral; Subcutaneous,6000 IU
DB00016,"Injection, solution",Subcutaneous,7000 UI/0.7ML
DB00016,"Injection, solution",Subcutaneous,9000 UI/0.9ML
DB00016,Powder,Intravenous,1000 UI
DB00016,Powder,Intravenous,10000 UI
DB00016,Powder,Intravenous,2000 UI
DB00016,Powder,Intravenous,500 UI
DB00016,Powder,Intravenous,5000 UI
DB00016,Powder,Parenteral,100000 IU/ml
DB00016,Powder,Parenteral,50000 IU/ml
DB00016,Powder,Subcutaneous,10000 UI
DB00016,Powder,Subcutaneous,20000 UI
DB00016,Solution,,10000 IU/0.6ml
DB00016,Solution,,10000 iu/1ml
DB00016,Solution,,2000 IU/0.3ml
DB00016,Solution,,2000 iu/1ml
DB00016,Solution,,3000 IU/0.3ml
DB00016,Solution,,30000 IU/0.6ml
DB00016,Solution,,4000 iu/0.4ml
DB00016,Solution,,4000 IU/1ml
DB00016,Solution,,5000 IU/0.3ml
DB00016,Solution,Intravenous,1000 UI/0.5ML
DB00016,Solution,Intravenous,2000 UI/1.0ML
DB00016,Solution,Intravenous,3000 UI/0.3ML
DB00016,Solution,Intravenous; Parenteral,1000 UI/0.5ML
DB00016,Solution,Intravenous; Parenteral,10000 UI/1ML
DB00016,Solution,Intravenous; Parenteral,2000 UI/1ML
DB00016,Solution,Intravenous; Parenteral,20000 UI/0.5ML
DB00016,Solution,Intravenous; Parenteral,3000 UI/0.3ML
DB00016,Solution,Intravenous; Parenteral,30000 UI/0.75ML
DB00016,Solution,Intravenous; Parenteral,4000 UI/0.4ML
DB00016,Solution,Intravenous; Parenteral,40000 UI/1ML
DB00016,Solution,Intravenous; Parenteral,5000 UI/0.5ML
DB00016,Solution,Intravenous; Parenteral,6000 UI/0.6ML
DB00016,Solution,Intravenous; Parenteral,7000 UI/0.7ML
DB00016,Solution,Intravenous; Parenteral,8000 UI/0.8ML
DB00016,Solution,Intravenous; Parenteral,9000 UI/0.9ML
DB00016,Solution,Intravenous; Subcutaneous,1000 unit / 0.5 mL
DB00016,Solution,Intravenous; Subcutaneous,10000 [iU]/1mL
DB00016,Solution,Intravenous; Subcutaneous,10000 unit / mL
DB00016,Solution,Intravenous; Subcutaneous,10000 IU/ml
DB00016,Solution,Intravenous; Subcutaneous,10000 IU
DB00016,Solution,Intravenous; Subcutaneous,2000 IU/0.6ml
DB00016,Solution,Intravenous; Subcutaneous,2000 IU
DB00016,Solution,Intravenous; Subcutaneous,2000 [iU]/1mL
DB00016,Solution,Intravenous; Subcutaneous,2000 unit / 0.5 mL
DB00016,Solution,Intravenous; Subcutaneous,2000 IU/ml
DB00016,Solution,Intravenous; Subcutaneous,2000 unit / mL
DB00016,Solution,Intravenous; Subcutaneous,20000 unit / mL
DB00016,Solution,Intravenous; Subcutaneous,20000 [iU]/1mL
DB00016,Solution,Intravenous; Subcutaneous,20000 unit / 0.5 mL
DB00016,Solution,Intravenous; Subcutaneous,3000 [iU]/1mL
DB00016,Solution,Intravenous; Subcutaneous,3000 unit / 0.3 mL
DB00016,Solution,Intravenous; Subcutaneous,30000 IU
DB00016,Solution,Intravenous; Subcutaneous,30000 unit / 0.75 mL
DB00016,Solution,Intravenous; Subcutaneous,4000 unit / mL
DB00016,Solution,Intravenous; Subcutaneous,4000 IU
DB00016,Solution,Intravenous; Subcutaneous,4000 IU/0.4ml
DB00016,Solution,Intravenous; Subcutaneous,4000 unit / 0.4 mL
DB00016,Solution,Intravenous; Subcutaneous,4000 [iU]/1mL
DB00016,Solution,Intravenous; Subcutaneous,40000 unit / mL
DB00016,Solution,Intravenous; Subcutaneous,40000 IU/ml
DB00016,Solution,Intravenous; Subcutaneous,40000 1/1mL
