drugbank_id,entity_type,name,url,company,generic_flag
DB00669,brand,Illument,,Pliva,
DB00669,brand,Imigen,,Mylan,
DB00669,brand,Imigran,,GlaxoSmithKline,
DB00669,brand,Imigran mite,,GlaxoSmithKline,
DB00669,brand,Imigran Radis,,GlaxoSmithKline,
DB00669,brand,Imigrane,,GlaxoSmithKline,
DB00669,brand,Imitrex Oral,,GlaxoSmithKline,
DB00669,brand,Migralgin,,GMP,
DB00669,brand,Migraneitor,,Driburg,
DB00669,brand,Nazdav,,Dr. Reddy's,
DB00669,brand,Sapphirex,,Hemofarm,
DB00669,brand,Sumatran,,Rowex,
DB00669,brand,Sumax,,Libbs,
DB00669,brand,Suminat,,Sun,
DB00669,brand,Youshu,,Simcere,
DB00670,brand,Anquwei,,Panion & BF,
DB00670,brand,Folinzepin,,Tsuruhara Seiyaku,
DB00670,brand,Garendopine,,Choseido Pharmaceutical,
DB00670,brand,Gaspin,,Gentle,
DB00670,brand,Gastrozepin,,Boehringer Ingelheim,
DB00670,brand,Gastsion,,Shiono Kemikaru,
DB00670,brand,Gaszepin,,Swiss Pharm,
DB00670,brand,Karoderin,,Nippon Chemiphar,
DB00670,brand,Kawaipin,,Siu Guan,
DB00670,brand,Kiccalzin,,Takata Seiyaku,
DB00670,brand,Lizepine,,Health Chemical,
DB00670,brand,Lonzepin,,Li Ta,
DB00670,brand,Muszepin,,Royal,
DB00670,brand,Pilenzel,,Taiyo Pharmaceutical,
DB00670,brand,Pin,,Tatsumi Kagaku,
DB00670,brand,Pirepine,,Yu Sheng,
DB00670,brand,Pirodeine,,Medisa Shinyaku,
DB00670,brand,Pizepine,,Yuan Chou,
DB00670,brand,Ranclic,,Towa Yakuhin,
DB00670,brand,Regastric,,Jinup,
DB00670,brand,Stomazepin,,Taisho Yakuhin,
DB00670,brand,Ulopine,,Panbiotic,
DB00671,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB00671,packager,Dept Health Central Pharmacy,,,
DB00671,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB00671,packager,Lupin Pharmaceuticals Inc.,http://www.lupinpharmaceuticals.com,,
DB00671,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB00671,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB00671,packager,Pharmaceutical Utilization Management Program VA Inc.,,,
DB00671,packager,Pharmedix,http://www.pharmedixrx.com,,
DB00671,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00671,packager,Redpharm Drug,,,
DB00671,packager,Remedy Repack,http://www.remedyrepack.com,,
DB00671,manufacturer,Lederle laboratories div american cyanamid co,,,false
DB00671,manufacturer,Lupin pharmaceuticals inc,,,false
DB00671,manufacturer,Lupin ltd,,,false
DB00671,brand,Cefixoral,,Menarini,
DB00671,brand,Cefspan,,GlaxoSmithKline,
DB00671,brand,Cephoral,,Merck,
DB00671,brand,Fixam,,Solas,
DB00671,brand,Fixspor,,Invision,
DB00671,brand,Hifen,,Hetero,
DB00671,brand,InfectoOpticef,,Infectopharm,
DB00671,brand,Kuracef,,Sanofi-Aventis,
DB00671,brand,Letix,,Adley,
DB00671,brand,Ofex,,Delta,
DB00671,brand,Omnatax-O,,Abbott,
DB00671,brand,Oracef,,Micro Labs,
DB00671,brand,Oroken,,Sanofi Aventis,
DB00671,brand,Sancefix,,Sandoz,
DB00671,brand,Secef,,Novartis,
DB00671,brand,Supran,,Teva,
DB00671,brand,Suprax 125,,Lupin,
DB00671,brand,Tricef,,Merck,
DB00671,brand,Unixime,,Firma,
DB00671,brand,Uro-Cephoral,,Merck,
DB00672,packager,Central Texas Community Health Centers,http://www.chcsct.com,,
DB00672,packager,Direct Dispensing Inc.,,,
DB00672,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB00672,packager,H and H Laboratories,http://www.hhlabs.com,,
DB00672,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB00672,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB00672,packager,Mylan,http://www.mylan.com,,
DB00672,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB00672,packager,PCA LLC,,,
DB00672,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB00672,packager,Pfizer Inc.,http://www.pfizer.com,,
DB00672,packager,Pharmedix,http://www.pharmedixrx.com,,
DB00672,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00672,packager,Pliva Inc.,http://www.pliva.com,,
DB00672,packager,Prepackage Specialists,,,
DB00672,packager,Prescript Pharmaceuticals,http://www.prescript.net,,
DB00672,packager,Qualitest,http://www.worldoftest.com,,
DB00672,packager,UDL Laboratories,http://www.udllabs.com,,
DB00672,packager,Wyeth Pharmaceuticals,http://www.wyeth.com,,
DB00672,manufacturer,Barr laboratories inc,,,true
DB00672,manufacturer,Clonmel healthcare ltd,,,true
DB00672,manufacturer,Duramed pharmaceuticals inc sub barr laboratories inc,,,true
DB00672,manufacturer,Halsey drug co inc,,,true
DB00672,manufacturer,Ivax pharmaceuticals inc,,,true
DB00672,manufacturer,Mylan pharmaceuticals inc,,,true
DB00672,manufacturer,Par pharmaceutical inc,,,true
DB00672,manufacturer,Pliva inc,,,true
DB00672,manufacturer,Sandoz inc,,,true
DB00672,manufacturer,Superpharm corp,,,true
DB00672,manufacturer,Teva pharmaceuticals usa inc,,,true
DB00672,manufacturer,Usl pharma inc,,,true
DB00672,manufacturer,Watson laboratories inc,,,true
DB00672,manufacturer,Pfizer laboratories div pfizer inc,,,false
DB00672,brand,Abemide,,Kobayashi Kako,
DB00672,brand,Chloronase,,Hoechst,
DB00672,brand,Dabinese,,Pfizer,
DB00672,brand,Diabeedol,,Sriprasit Dispensary,
DB00672,brand,Diabemide,,Guidotti,
DB00672,brand,Diabezin,,Prince,
DB00672,brand,Diabitex,,Plantex-Ikapharm,
DB00672,brand,Dibecon,,Pharmasant,
DB00672,brand,Glycemin,,Siam Bheasach,
DB00672,brand,Hypomide,,Aspen Pharmacare,
DB00672,brand,Litangen,,Ming Ta,
DB00672,brand,Propamide,,Atlantic,
DB00672,brand,Trane,,Omega,
DB00673,packager,Merck & Co.,http://www.merck.com,,
DB00673,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00673,manufacturer,Merck and co inc,,,false
DB00673,brand,Aprecap,,Glenmark,
DB00674,packager,Alphapharm Party Ltd.,http://www.alphapharm.com.au,,
DB00674,packager,Barr Pharmaceuticals,,,
DB00674,packager,Cardinal Health,http://www.cardinal.com,,
DB00674,packager,DispenseXpress Inc.,,,
DB00674,packager,Doctor Reddys Laboratories Ltd.,http://www.drreddys.com,,
DB00674,packager,Global Pharmaceuticals,http://www.globalphar.com,,
DB00674,packager,Heartland Repack Services LLC,,,
DB00674,packager,Impax Laboratories Inc.,http://www.impaxlabs.com,,
DB00674,packager,Janssen-Ortho Inc.,http://www.janssen-ortho.com,,
DB00674,packager,Kaiser Foundation Hospital,,,
DB00674,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB00674,packager,Mylan,http://www.mylan.com,,
DB00674,packager,Ortho Mcneil Janssen Pharmaceutical Inc.,http://www.ortho-mcneil.com,,
DB00674,packager,Ortho-McNeil-Janssen Pharmaceuticals Inc.,http://www.ortho-mcneil.com,,
DB00674,packager,Patriot Pharmaceuticals,http://www.patriotpharmaceuticals.com,,
DB00674,packager,Physician Partners Ltd.,http://www.pplpho.org,,
DB00674,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00674,packager,Rebel Distributors Corp.,http://www.rebelrx.com,,
DB00674,packager,Resource Optimization and Innovation LLC,,,
DB00674,packager,Roxane Labs,http://www.roxane.com,,
DB00674,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB00674,packager,UDL Laboratories,http://www.udllabs.com,,
DB00674,packager,Vangard Labs Inc.,,,
DB00674,packager,Watson Pharmaceuticals,http://www.watson.com,,
DB00674,manufacturer,Barr laboratories inc,,,true
DB00674,manufacturer,Impax laboratories inc,,,true
DB00674,manufacturer,Watson laboratories inc,,,true
DB00674,manufacturer,Ortho mcneil janssen pharmaceuticals inc,,,false
DB00674,manufacturer,Roxane laboratories inc,,,true
DB00674,manufacturer,Ortho mcneil janssen pharmaceutical inc,,,false
DB00674,manufacturer,Actavis elizabeth llc,,,true
DB00674,manufacturer,Beijing yabao biopharmaceutical co ltd,,,true
DB00674,manufacturer,Dr reddys laboratories ltd,,,true
DB00674,manufacturer,Mylan pharmaceuticals inc,,,true
DB00674,manufacturer,Sandoz inc,,,true
DB00674,manufacturer,Teva pharmaceuticals usa,,,true
DB00674,brand,Lycoremine,,,
DB00674,brand,Nivalin,,,
DB00674,brand,Reminyl,,,
DB00675,packager,Amerisource Health Services Corp.,http://www.amerisourcebergen.com,,
DB00675,packager,AQ Pharmaceuticals Inc.,http://www.aqpharmaceuticals.com,,
DB00675,packager,AstraZeneca Inc.,http://www.astrazeneca.ca,,
DB00675,packager,Barr Pharmaceuticals,,,
DB00675,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB00675,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB00675,packager,Egis Pharmaceuticals Public Ltd. Co.,,,
DB00675,packager,Imperial Chemical Industrial Ltd.,http://www.iic.co.th,,
DB00675,packager,Innovative Manufacturing and Distribution Services Inc.,,,
DB00675,packager,Ivax Pharmaceuticals,,,
DB00675,packager,Kaiser Foundation Hospital,,,
DB00675,packager,Mckesson Corp.,http://www.mckesson.com,,
DB00675,packager,Medisca Inc.,http://www.medisca.com,,
DB00675,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB00675,packager,Mylan,http://www.mylan.com,,
DB00675,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB00675,packager,Pharmedix,http://www.pharmedixrx.com,,
DB00675,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00675,packager,Ranbaxy Laboratories,http://www.ranbaxy.com,,
DB00675,packager,Resource Optimization and Innovation LLC,,,
DB00675,packager,Roxane Labs,http://www.roxane.com,,
DB00675,packager,Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,,
DB00675,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB00675,packager,Wampole Laboratories,,,
DB00675,packager,Watson Pharmaceuticals,http://www.watson.com,,
DB00675,manufacturer,Rosemont group ltd,,,false
DB00675,manufacturer,Astrazeneca pharmaceuticals lp,,,false
DB00675,manufacturer,Aegis pharmaceuticals inc,,,true
DB00675,manufacturer,Ivax pharmaceuticals inc sub teva pharmaceuticals usa,,,true
DB00675,manufacturer,Mylan pharmaceuticals inc,,,true
DB00675,manufacturer,Pharmachemie bv,,,true
DB00675,manufacturer,Roxane laboratories inc,,,true
DB00675,manufacturer,Teva pharmaceuticals usa inc,,,true
DB00675,manufacturer,Teva pharmaceuticals usa,,,true
DB00675,manufacturer,Watson laboratories inc,,,true
DB00675,manufacturer,Watson laboratories inc florida,,,true
DB00675,brand,Adifen,,Medicamerc,
DB00675,brand,Adopan,,Sawai Seiyaku,
