drugbank_id,description,cost,currency,unit
DB00620,Triamcinolone Acetonide 0.5% Ointment 15 gm Tube,14.99,USD,tube
DB00620,Kenalog 0.1% Cream 15 gm Tube,18.99,USD,tube
DB00620,Triamcinolone Acetonide 0.1% Ointment 80 gm Tube,18.99,USD,tube
DB00620,Triamcinolone powder,20.29,USD,g
DB00620,Triamcinolone diacetate powder,26.01,USD,g
DB00620,Triamcinolone Acetonide 0.025% Lotion 60ml Bottle,40.99,USD,bottle
DB00620,Kenalog 0.025% Lotion 60ml Bottle,46.99,USD,bottle
DB00620,Kenalog 0.1% Lotion 60ml Bottle,51.99,USD,bottle
DB00620,Kenalog 0.5% Cream 20 gm Tube,54.99,USD,tube
DB00620,Triamcinolone Acetonide 0.1% Paste 5 gm Tube,71.7,USD,tube
DB00620,Nasacort AQ 55 mcg/act Aerosol (Nasal Spray),118.74,USD,inhaler
DB00620,Kenalog Aerosol 63 gm Can,118.99,USD,can
DB00620,Triesence 40 mg/ml vial,148.8,USD,ml
DB00620,Triamcinolone Acetonide 0.1% Ointment,0.05,USD,gm
DB00620,Triamcinolone 0.025% cream,0.06,USD,g
DB00620,Triamcinolone Acetonide 0.1% Cream,0.07,USD,gm
DB00620,Triaderm Regular 0.1 % Cream,0.07,USD,g
DB00620,Aristocort R 0.1 % Cream,0.15,USD,g
DB00620,Aristocort R 0.1 % Ointment,0.15,USD,g
DB00620,Triamcinolone 0.5% cream,0.22,USD,g
DB00620,Triderm 0.1% cream,0.47,USD,g
DB00621,Oxandrolone 2.5 mg tablet,5.53,USD,tablet
DB00621,Oxandrin 2.5 mg tablet,8.08,USD,tablet
DB00621,Oxandrolone 100% powder,9.54,USD,g
DB00621,Oxandrolone 10 mg tablet,18.31,USD,tablet
DB00621,Oxandrin 10 mg tablet,27.02,USD,tablet
DB00622,Cardene sr 30 mg capsule sa,1.21,USD,capsule
DB00622,Cardene 30 mg capsule,1.28,USD,capsule
DB00622,Cardene-dex 40 mg/200 ml iv,1.35,USD,ml
DB00622,Cardene-nacl 40 mg/200 ml iv,1.35,USD,ml
DB00622,Cardene sr 45 mg capsule sa,1.91,USD,capsule
DB00622,Cardene SR 30 mg 12 Hour Capsule,2.02,USD,capsule
DB00622,Cardene sr 60 mg capsule sa,2.29,USD,capsule
DB00622,Cardene sr 45 mg capsule,2.9,USD,capsule
DB00622,Cardene SR 45 mg 12 Hour Capsule,3.22,USD,capsule
DB00622,Nicardipine 25 mg/10 ml vial,10.42,USD,ml
DB00622,Nicardipine 25 mg/10 ml ampule,25.01,USD,ml
DB00622,Cardene SR 60 60 mg 12 Hour Capsule Bottle,142.91,USD,bottle
DB00622,Nicardipine 20 mg capsule,0.46,USD,capsule
DB00622,NiCARdipine HCl 20 mg capsule,0.48,USD,capsule
DB00622,Nicardipine 30 mg capsule,0.66,USD,capsule
DB00622,Cardene-dex 20 mg/200 ml soln,0.67,USD,ml
DB00622,Cardene-nacl 20 mg/200 ml soln,0.67,USD,ml
DB00622,NiCARdipine HCl 30 mg capsule,0.68,USD,capsule
DB00622,Cardene 20 mg capsule,0.8,USD,capsule
DB00622,Cardene sr 30 mg capsule,0.87,USD,capsule
DB00623,Fluphenazine HCl 10 mg tablet,1.19,USD,tablet
DB00623,Fluphenazine 10 mg tablet,1.25,USD,tablet
DB00623,Prolixin 2.5 mg tablet,1.63,USD,tablet
DB00623,Fluphenazine dec 25 mg/ml vial,1.92,USD,ml
DB00623,Prolixin 5 mg tablet,2.38,USD,tablet
DB00623,Prolixin 10 mg tablet,3.1,USD,tablet
DB00623,Fluphenazine Omega 25 mg/ml,5.22,USD,ml
DB00623,Fluphenazine 2.5 mg/ml vial,7.82,USD,ml
DB00623,Fluphenazine Decanoate 25 mg/ml Solution,14.0,USD,ml
DB00623,Fluphenazine Omega 100 mg/ml,31.2,USD,ml
DB00623,Modecate Concentrate 100 mg/ml,31.2,USD,ml
DB00623,Pms-Fluphenazine Decanoate 100 mg/ml,31.2,USD,ml
DB00623,Apo-Fluphenazine 1 mg Tablet,0.18,USD,tablet
DB00623,Apo-Fluphenazine 5 mg Tablet,0.18,USD,tablet
DB00623,Apo-Fluphenazine 2 mg Tablet,0.24,USD,tablet
DB00623,Fluphenazine HCl 1 mg tablet,0.52,USD,tablet
DB00623,Fluphenazine 1 mg tablet,0.55,USD,tablet
DB00623,Fluphenazine HCl 2.5 mg tablet,0.79,USD,tablet
DB00623,Fluphenazine 2.5 mg tablet,0.84,USD,tablet
DB00623,Fluphenazine HCl 5 mg tablet,0.94,USD,tablet
DB00623,Fluphenazine 5 mg tablet,0.97,USD,tablet
DB00624,Androgel 1% gel pump,1.92,USD,g
DB00624,Testosterone Cypionate 100 mg/ml,2.23,USD,ml
DB00624,Testim 1%(50 mg) gel,2.47,USD,g
DB00624,Depo-Testosterone Cypionate 100 mg/ml,2.98,USD,ml
DB00624,Striant 30 mg mucoadhesive,4.31,USD,each
DB00624,Striant 30 mg Miscellaneous,4.32,USD,ea
DB00624,Methitest 10 mg tablet,4.84,USD,tablet
DB00624,Androderm 2.5 mg/24hr patch,5.03,USD,patch
DB00624,Testosterone cyp 100 mg/ml,5.91,USD,ml
DB00624,Testosterone powder,6.25,USD,g
DB00624,Testosterone propionate powder,6.25,USD,g
DB00624,Depo-testosterone 100 mg/ml vial,7.67,USD,ml
DB00624,Depo-Testosterone 100 mg/ml Oil,7.87,USD,ml
DB00624,Methyltestosterone powder,8.54,USD,g
DB00624,Androderm 5 mg/24hr patch,10.06,USD,patch
DB00624,Testim 1% Gel 5 gm Tube,10.08,USD,tube
DB00624,Delatestryl 200 mg/ml,10.75,USD,ml
DB00624,Android 10 mg capsule,11.91,USD,capsule
DB00624,Depo-Testosterone 200 mg/ml Oil,13.23,USD,ml
DB00624,Testosterone Enanthate 200 mg/ml Oil,16.66,USD,ml
DB00624,Testosterone enan 200 mg/ml,16.99,USD,ml
DB00624,Testred 10 mg capsule,17.6,USD,capsule
DB00624,Delatestryl 200 mg/ml vial,19.86,USD,ml
DB00624,Testosterone cyp 200 mg/ml,23.18,USD,ml
DB00624,Testopel 75 mg pellets,27.5,USD,pellet
DB00624,Depo-testosterone 200 mg/ml,28.63,USD,ml
DB00624,Testosterone Cypionate 200 mg/ml Oil 1ml Vial,28.99,USD,vial
DB00624,Testosterone cypionate powd,32.74,USD,g
DB00624,Depo-Testosterone 200 mg/ml Oil 1ml Vial,34.99,USD,vial
DB00624,Testosterone Cypionate 100 mg/ml Oil 10ml Vial,57.99,USD,vial
DB00624,Testosterone Cypionate 200 mg/ml Oil 10ml Vial,88.99,USD,vial
DB00624,Delatestryl 200 mg/ml Oil 5ml Vial,93.98,USD,vial
DB00624,AndroGel (each Box Contains Thirty - 25 mg/2.5 gm Packets) 75 gm Box,270.61,USD,box
DB00624,AndroGel (each Box Contains Thirty - 50 mg/5 gm Packets) 150 gm Box,274.58,USD,box
DB00624,Androderm 30 5 mg/24hr Patches 1 Box = 30 Patches,277.53,USD,box
DB00624,Androderm 60 2.5 mg/24hr Patches 1 Box = 60 Patches,278.56,USD,box
DB00624,AndroGel Pump 1% Gel (1 Box Contains Two 75 gm Bottles),290.63,USD,box
DB00624,First-Testosterone 2% Ointment,0.86,USD,gm
DB00624,First 2% testosterone oint,0.88,USD,g
DB00624,First-testosterone mc 2% cr,0.91,USD,g
DB00625,Sustiva 50 mg capsule,1.84,USD,capsule
DB00625,Sustiva 100 mg capsule,3.34,USD,capsule
DB00625,Sustiva 200 mg capsule,7.37,USD,capsule
DB00625,Sustiva 600 mg tablet,21.68,USD,tablet
DB00626,Bacitracin 500 unit/gm ointmnt,9.69,USD,g
DB00626,Bacitracin 50000 unit vial,13.31,USD,vial
DB00626,Baciim strl 50000 unit vial,19.8,USD,vial
DB00626,Bacitracin 5mm unit powder,126.0,USD,each
DB00626,Sm first aid bacitracin ointmn,0.1,USD,g
DB00626,CVS Pharmacy bacitracin 500 unit/gm oin,0.15,USD,g
DB00627,Nicomide-t 4% cream,1.1,USD,g
DB00627,Niaspan 500 mg tablet er,2.28,USD,tablet
DB00627,Niaspan er 500 mg tablet,2.54,USD,tablet
DB00627,Simcor 500-20 mg tablet,2.54,USD,tablet
DB00627,Simcor 500-20 mg 24 Hour tablet,2.64,USD,tablet
DB00627,Niaspan 500 mg Controlled Release Tabs,2.65,USD,tab
DB00627,Niaspan 750 mg tablet er,3.25,USD,tablet
DB00627,Niaspan er 750 mg tablet,3.62,USD,tablet
DB00627,Simcor 750-20 mg tablet,3.62,USD,tablet
DB00627,Niaspan 750 mg Controlled Release Tabs,3.76,USD,tab
DB00627,Niaspan 1000 mg tablet er,4.04,USD,tablet
DB00627,Niaspan er 1000 mg tablet,4.49,USD,tablet
DB00627,Simcor 1000-20 mg tablet,4.49,USD,tablet
DB00627,Niaspan 1000 mg Controlled Release Tabs,4.67,USD,tab
DB00627,Simcor 1000-20 mg 24 Hour tablet,4.67,USD,tablet
DB00627,Niacin 100 mg caplet,0.02,USD,caplet
DB00627,Niacin 100 mg tablet,0.02,USD,tablet
DB00627,Niacin 50 mg tablet,0.02,USD,tablet
DB00627,Niacinamide 100 mg tablet,0.02,USD,tablet
DB00627,Niacin 250 mg tablet,0.03,USD,tablet
DB00627,Niacinamide 500 mg tablet,0.03,USD,tablet
DB00627,Niacin 250 mg tablet sa,0.06,USD,tablet
DB00627,Niacin flush free 500 mg capsule,0.06,USD,capsule
DB00627,Niacin 1000 mg tablet sa,0.08,USD,tablet
DB00627,No flush niacin capsule,0.08,USD,capsule
DB00627,Slo-niacin 250 mg tablet,0.09,USD,tablet
DB00627,Niacin 500 mg tablet,0.1,USD,tablet
DB00627,Slo-niacin 500 mg tablet,0.14,USD,tablet
DB00627,Niacin 500 mg capsule,0.16,USD,capsule
DB00627,Slo-niacin 750 mg tablet,0.19,USD,tablet
DB00627,Niacinamide powder,0.24,USD,g
DB00627,Niacin flush free 750 mg capsule,0.35,USD,capsule
DB00627,Niacinamide ascorbate powder,0.57,USD,g
DB00628,Clorazepate Dipotassium 15 mg tablet,1.27,USD,tablet
DB00628,Clorazepate 15 mg tablet,2.17,USD,tablet
DB00628,Tranxene-T 3.75 mg tablet,3.04,USD,tablet
DB00628,Tranxene t-tablet 3.75 mg,3.21,USD,tablet
DB00628,Tranxene-T 7.5 mg tablet,3.6,USD,tablet
DB00628,Tranxene t-tablet 7.5 mg,3.99,USD,tablet
DB00628,Tranxene-T 15 mg tablet,5.08,USD,tablet
DB00628,Tranxene t-tablet 15 mg,5.41,USD,tablet
DB00628,Apo-Clorazepate 3.75 mg Capsule,0.15,USD,capsule
DB00628,Apo-Clorazepate 7.5 mg Capsule,0.2,USD,capsule
DB00628,Apo-Clorazepate 15 mg Capsule,0.4,USD,capsule
DB00628,Clorazepate 3.75 mg tablet,0.73,USD,tablet
DB00628,Clorazepate Dipotassium 3.75 mg tablet,0.76,USD,tablet
DB00628,Clorazepate 7.5 mg tablet,0.79,USD,tablet
DB00628,Clorazepate Dipotassium 7.5 mg tablet,0.93,USD,tablet
DB00629,Guanabenz acetate 4 mg tablet,1.07,USD,tablet
DB00629,Guanabenz acetate 8 mg tablet,2.13,USD,tablet
DB00630,Alendronate sodium 10 mg tablet,2.99,USD,tablet
DB00630,Alendronate sodium 5 mg tablet,2.99,USD,tablet
DB00630,Fosamax 10 mg tablet,3.4,USD,tablet
DB00630,Fosamax 5 mg tablet,3.4,USD,tablet
DB00630,Alendronate sodium 40 mg tablet,6.73,USD,tablet
DB00630,Fosamax 40 mg tablet,7.52,USD,tablet
DB00630,Alendronate sodium 35 mg tablet,20.49,USD,tablet
DB00630,Alendronate sodium 70 mg tablet,20.49,USD,tablet
DB00630,Fosamax plus d 70 mg-2800 iu,21.85,USD,each
DB00630,Fosamax 35 mg tablet,23.36,USD,tablet
DB00630,Fosamax 70 mg tablet,24.51,USD,tablet
DB00630,Fosamax plus d 70 mg-5600 iu,25.88,USD,each
DB00630,Fosamax 70 mg/75ml Solution 75ml Bottle,34.75,USD,bottle
DB00630,Alendronate Sodium 4 35 mg tablet Package,85.23,USD,package
DB00630,Alendronate Sodium 4 70 mg tablet Package,85.23,USD,package
DB00630,Fosamax 1 Package = 4 tablet (35 mg) Package,97.2,USD,package
DB00630,Fosamax 1 Package = 4 tablet (70 mg) Package,101.96,USD,package
DB00630,Fosamax Plus D 4 70-2800 mg-Unit tablet Disp Pack,107.66,USD,disp
DB00630,Fosamax Plus D 4 70-5600 mg-Unit tablet Disp Pack,107.66,USD,disp
DB00631,Clolar 20 mg/20 ml vial,135.0,USD,ml
DB00632,Abreva 10% cream,7.57,USD,g
DB00633,Precedex 200 mcg/2 ml vial,41.32,USD,ml
DB00634,Klaron 10% lotion,1.29,USD,ml
DB00634,Sulfacetamide powder,1.55,USD,g
DB00634,Bleph-10 10% eye drops,3.89,USD,ml
DB00634,Sulfacetamide Sodium 10% Solution 15ml Bottle,12.99,USD,bottle
DB00634,Bleph-10 10% Solution 5ml Bottle,22.7,USD,bottle
DB00634,Sulfacetamide Sod-Sulfur Wash 10-5% Emulsion 170.1 gm Tube,55.94,USD,tube
DB00634,Sulfacetamide Sodium-Sulfur 10-5% Lotion 30 gm Tube,63.38,USD,tube
DB00634,Sulfacetamide Sodium-Sulfur 10-5% Suspension 30 gm Tube,70.57,USD,tube
DB00634,Sulfacetamide Sodium-Sulfur 10-5% Lotion 25 gm Bottle,70.99,USD,bottle
DB00634,Sulfacetamide-Sulfur Wash 10-4% Emulsion 473ml Bottle,138.03,USD,bottle
DB00634,Klaron 10% Lotion 118ml Bottle,155.38,USD,bottle
DB00634,Sodium sulfacetamide powder,0.1,USD,g
DB00634,Sulfamide 10% eye drops,0.22,USD,ml
DB00634,Sulfacetamide 10% eye drops,0.34,USD,ml
DB00634,Sulfacetamide 10% ophth sol,0.34,USD,ml
DB00634,Re 10 wash,0.42,USD,ml
DB00634,Ovace wash 10% liquid,0.44,USD,ml
DB00634,Sulfacetamide sod 10% top susp,0.8,USD,ml
DB00634,Sodium sulfacetamide 10% lot,0.94,USD,ml
DB00634,Sulfacetamide sod cryst powder,0.98,USD,g
DB00635,Prednisone 5 mg/ml solution,1.17,USD,ml
DB00635,Sterapred ds 10 mg tablet unipak,2.93,USD,tablet
DB00635,Prednisone powder,3.36,USD,g
DB00635,Sterapred DS 21 10 mg tablet Disp Pack,64.0,USD,disp
DB00635,Apo-Prednisone 5 mg Tablet,0.04,USD,tablet
DB00635,Prednisone 5 mg tablet,0.08,USD,tablet
DB00635,Apo-Prednisone 1 mg Tablet,0.11,USD,tablet
DB00635,Winpred 1 mg Tablet,0.12,USD,tablet
DB00635,Apo-Prednisone 50 mg Tablet,0.18,USD,tablet
DB00635,Prednisone 1 mg tablet,0.23,USD,tablet
DB00635,Prednisone 2.5 mg tablet,0.25,USD,tablet
DB00635,Prednisone 10 mg tablet,0.27,USD,tablet
DB00635,Prednisone 20 mg tablet,0.29,USD,tablet
DB00635,Prednisone 50 mg tablet,0.47,USD,tablet
DB00635,PredniSONE 5 mg/5ml Solution,0.5,USD,ml
DB00639,Gynazole-1 cream,10.89,USD,g
DB00639,Femstat 3 cream,0.96,USD,g
DB00640,Adenosine 6 mg/2 ml vial,8.1,USD,ml
DB00640,Adenosine 12 mg/4 ml vial,8.44,USD,ml
DB00640,Adenoscan 3 mg/ml vial,10.09,USD,ml
DB00640,Adenosine powder,15.86,USD,g
DB00640,Adenosine-5 monophosphate,19.74,USD,g
DB00641,Apo-Simvastatin 10 mg Tablet,1.17,USD,tablet
DB00641,Co Simvastatin 10 mg Tablet,1.17,USD,tablet
DB00641,Jamp-Simvastatin 10 mg Tablet,1.17,USD,tablet
DB00641,Mylan-Simvastatin 10 mg Tablet,1.17,USD,tablet
DB00641,Novo-Simvastatin 10 mg Tablet,1.17,USD,tablet
DB00641,Phl-Simvastatin 10 mg Tablet,1.17,USD,tablet
DB00641,Pms-Simvastatin 10 mg Tablet,1.17,USD,tablet
DB00641,Ran-Simvastatin 10 mg Tablet,1.17,USD,tablet
DB00641,Ratio-Simvastatin 10 mg Tablet,1.17,USD,tablet
DB00641,Sandoz Simvastatin 10 mg Tablet,1.17,USD,tablet
DB00641,Apo-Simvastatin 20 mg Tablet,1.45,USD,tablet
DB00641,Apo-Simvastatin 40 mg Tablet,1.45,USD,tablet
DB00641,Apo-Simvastatin 80 mg Tablet,1.45,USD,tablet
DB00641,Co Simvastatin 20 mg Tablet,1.45,USD,tablet
DB00641,Co Simvastatin 40 mg Tablet,1.45,USD,tablet
DB00641,Co Simvastatin 80 mg Tablet,1.45,USD,tablet
DB00641,Jamp-Simvastatin 20 mg Tablet,1.45,USD,tablet
DB00641,Jamp-Simvastatin 40 mg Tablet,1.45,USD,tablet
DB00641,Jamp-Simvastatin 80 mg Tablet,1.45,USD,tablet
DB00641,Mylan-Simvastatin 20 mg Tablet,1.45,USD,tablet
DB00641,Mylan-Simvastatin 40 mg Tablet,1.45,USD,tablet
DB00641,Mylan-Simvastatin 80 mg Tablet,1.45,USD,tablet
DB00641,Novo-Simvastatin 20 mg Tablet,1.45,USD,tablet
DB00641,Novo-Simvastatin 40 mg Tablet,1.45,USD,tablet
DB00641,Novo-Simvastatin 80 mg Tablet,1.45,USD,tablet
DB00641,Phl-Simvastatin 20 mg Tablet,1.45,USD,tablet
DB00641,Phl-Simvastatin 40 mg Tablet,1.45,USD,tablet
DB00641,Phl-Simvastatin 80 mg Tablet,1.45,USD,tablet
DB00641,Pms-Simvastatin 20 mg Tablet,1.45,USD,tablet
DB00641,Pms-Simvastatin 40 mg Tablet,1.45,USD,tablet
DB00641,Pms-Simvastatin 80 mg Tablet,1.45,USD,tablet
DB00641,Ran-Simvastatin 20 mg Tablet,1.45,USD,tablet
DB00641,Ran-Simvastatin 40 mg Tablet,1.45,USD,tablet
DB00641,Ran-Simvastatin 80 mg Tablet,1.45,USD,tablet
DB00641,Ratio-Simvastatin 20 mg Tablet,1.45,USD,tablet
DB00641,Ratio-Simvastatin 40 mg Tablet,1.45,USD,tablet
DB00641,Ratio-Simvastatin 80 mg Tablet,1.45,USD,tablet
DB00641,Sandoz Simvastatin 20 mg Tablet,1.45,USD,tablet
DB00641,Sandoz Simvastatin 40 mg Tablet,1.45,USD,tablet
DB00641,Sandoz Simvastatin 80 mg Tablet,1.45,USD,tablet
DB00641,Simvastatin 5 mg tablet,1.63,USD,tablet
DB00641,Zocor 5 mg tablet,1.99,USD,tablet
DB00641,Simvastatin 10 mg tablet,2.31,USD,tablet
DB00641,Zocor 10 mg tablet,2.89,USD,tablet
DB00641,Simvastatin 20 mg tablet,3.83,USD,tablet
DB00641,Simvastatin 40 mg tablet,3.83,USD,tablet
DB00641,Simvastatin 80 mg tablet,3.83,USD,tablet
DB00641,Zocor 40 mg tablet,4.11,USD,tablet
DB00641,Vytorin 10-80 mg tablet,4.63,USD,tablet
DB00641,Zocor 20 mg tablet,4.69,USD,tablet
DB00641,Zocor 80 mg tablet,4.69,USD,tablet
DB00641,Vytorin 10-10 mg tablet,4.97,USD,tablet
DB00641,Vytorin 10-20 mg tablet,5.05,USD,tablet
DB00641,Vytorin 10-40 mg tablet,5.05,USD,tablet
DB00641,Simvastatin 100% powder,10.71,USD,g
DB00641,Zocor 90 40 mg tablet Bottle,525.16,USD,bottle
DB00641,Apo-Simvastatin 5 mg Tablet,0.59,USD,tablet
DB00641,Co Simvastatin 5 mg Tablet,0.59,USD,tablet
DB00641,Jamp-Simvastatin 5 mg Tablet,0.59,USD,tablet
DB00641,Mylan-Simvastatin 5 mg Tablet,0.59,USD,tablet
DB00641,Novo-Simvastatin 5 mg Tablet,0.59,USD,tablet
DB00641,Phl-Simvastatin 5 mg Tablet,0.59,USD,tablet
DB00641,Pms-Simvastatin 5 mg Tablet,0.59,USD,tablet
DB00641,Ran-Simvastatin 5 mg Tablet,0.59,USD,tablet
DB00642,Alimta 100 mg vial,606.72,USD,vial
DB00642,Alimta 500 mg vial,3033.6,USD,vial
DB00642,Alimta 500 mg Solution Vial,3154.94,USD,vial
DB00643,Vermox 100 mg Chewable Tablet,4.14,USD,tablet
DB00643,Mebendazole powder,5.03,USD,g
DB00643,Mebendazole 100 mg tablet chew,5.32,USD,tablet
DB00643,Mebendazole 100 mg Chew Tabs,16.42,USD,tab
DB00645,Dyclonine hcl powder,4.9,USD,g
DB00646,Nystop 100000 unit/gm powder,1.6,USD,g
DB00646,Pedi-dri topical powder,1.82,USD,g
DB00646,Nystatin vaginal tablet,5.0,USD,tablet
DB00646,Nystatin 100000 unit tablet,5.29,USD,tablet
DB00646,Nystatin 100000 unit/gm Cream 15 gm Tube,6.5,USD,tube
DB00646,Nystatin 100000 unit/gm Ointment 15 gm Tube,12.99,USD,tube
DB00646,Nystatin 50 million unit powder,19.75,USD,each
DB00646,Nystop 100000 unit/gm Powder 15 gm Bottle,29.99,USD,bottle
DB00646,Mycostatin 100000 unit/gm Powder 15 gm Bottle,36.99,USD,bottle
DB00646,Nystatin Nystatin Powder 50 Million unit Bottle,39.99,USD,bottle
DB00646,Nystatin 150000000 unit powder,42.0,USD,each
DB00646,Nystatin 150 million unit powder,42.25,USD,each
DB00646,Nystatin 150mu Bottle,94.5,USD,bottle
DB00646,Pedi-Dri 100000 unit/gm Powder 56.7 gm Bottle,105.87,USD,bottle
DB00646,Nystatin 500 million unit powder,130.75,USD,each
DB00646,Nystat-rx 5 billion unit powder,447.0,USD,each
DB00646,Nystatin 1 billion unit powder,452.08,USD,each
DB00646,Nystatin 2 billion unit powder,1116.9,USD,each
DB00646,Nystatin 5 billion unit powder,2096.1,USD,each
DB00646,Nystatin 10 billion unit powder,3014.1,USD,each
DB00646,Pms-Nystatin 100000 unit/ml Suspension,0.05,USD,ml
DB00646,Ratio-Nystatin 100000 unit/ml Suspension,0.05,USD,ml
DB00646,Nystatin 100000 unit/gm cream,0.1,USD,g
DB00646,Nystatin 100000 unit/ml Suspension,0.25,USD,ml
DB00646,Ratio-Nystatin 500000 unit Tablet,0.25,USD,tablet
DB00646,Mycostatin 500000 unit orl tablet,0.48,USD,tablet
DB00646,Nystatin 500000 unit oral tablet,0.68,USD,tablet
DB00646,Nystatin 500000 unit tablet,0.71,USD,tablet
DB00647,Propoxyphene N-APAP 50-325 mg tablet,1.32,USD,tablet
DB00647,Darvon 65 mg pulvule,1.49,USD,each
DB00647,Propoxyphene N-APAP 100-500 mg tablet,1.6,USD,tablet
DB00647,Darvon 65 mg capsule,1.71,USD,capsule
DB00647,Darvon-n 100 mg tablet,2.16,USD,tablet
DB00647,Propoxyphene napsylate powder,5.33,USD,g
DB00647,Propoxyphene hcl 65 mg capsule,0.43,USD,capsule
DB00647,Propoxyphene N-APAP 100-650 mg tablet,0.47,USD,tablet
DB00647,Propoxyphene-APAP 65-650 mg tablet,0.57,USD,tablet
DB00648,Lysodren 500 mg tablet,5.13,USD,tablet
DB00648,Mitotane powder,7.75,USD,g
DB00649,Stavudine 15 mg capsule,6.08,USD,capsule
DB00649,Stavudine 20 mg capsule,6.33,USD,capsule
DB00649,Stavudine 30 mg capsule,6.72,USD,capsule
DB00649,Zerit 15 mg capsule,6.89,USD,capsule
DB00649,Stavudine 40 mg capsule,6.99,USD,capsule
DB00649,Zerit 20 mg capsule,7.17,USD,capsule
DB00649,Zerit 30 mg capsule,7.61,USD,capsule
DB00649,Zerit 40 mg capsule,7.75,USD,capsule
DB00649,Zerit 1 mg/ml Solution 200ml Bottle,88.11,USD,bottle
DB00650,Leucovorin calcium 5 mg tablet,2.05,USD,tablet
DB00650,Leucovorin calcium 50 mg vial,3.6,USD,vial
DB00650,Leucovorin calcium 100 mg vial,6.0,USD,vial
DB00650,Lederle Leucovorin Calcium 5 mg Tablet,6.85,USD,tablet
DB00650,Leucovorin calcium 10 mg tablet,7.69,USD,tablet
DB00650,Leucovorin calcium 15 mg tablet,10.61,USD,tablet
DB00650,Leucovorin Calcium 10 mg/ml,10.93,USD,ml
DB00650,Leucovorin calcium 350 mg vial,11.86,USD,vial
DB00650,Leucovorin calcium 200 mg vial,14.4,USD,vial
DB00650,Leucovorin calcium 500 mg vial,24.42,USD,vial
DB00650,Leucovorin calcium 25 mg tablet,24.73,USD,tablet
DB00651,Lufyllin 200 mg tablet,3.15,USD,tablet
DB00651,Lufyllin-400 tablet,4.62,USD,tablet
DB00651,Afinitor 5 mg tablet,234.75,USD,tablet
DB00651,Afinitor 10 mg tablet,247.58,USD,tablet
DB00651,Dyphylline gg tablet,0.69,USD,tablet
DB00651,Dyphylline gg es tablet,0.78,USD,tablet
DB00652,Talwin 30 mg/ml,1.64,USD,ml
DB00652,Talwin 30 mg/ml ampul,4.86,USD,ml
DB00652,Talwin 30 mg/ml vial,14.78,USD,ml
DB00652,Talwin 50 mg Tablet,0.47,USD,tablet
DB00653,Elliotts b solution ampule,4.71,USD,ml
DB00653,Epsom salt 100% powder,0.01,USD,g
DB00653,Magnesium sulf 4% iv soln,0.01,USD,ml
DB00653,Magnesium-lr 50 g/500 ml bag,0.02,USD,ml
DB00653,Magnesium-lr 20 g/500 ml,0.03,USD,ml
DB00653,Magnesium-lr 40 g/500 ml bag,0.03,USD,ml
DB00653,Magnesium-d5w 1 gm/100 ml soln,0.07,USD,ml
DB00653,Magnesium sulfate-ns 1 gm bag,0.24,USD,ml
DB00653,Magnesium sulfate-ns 2 gm bag,0.25,USD,ml
DB00653,Magnesium-ns 3 g/50 ml bag,0.26,USD,ml
DB00653,Magnesium-ns 4 g/50 ml bag,0.27,USD,ml
DB00653,Magnesium sulfate powder,0.29,USD,g
DB00653,Magnesium-ns 6 g/50 ml bag,0.29,USD,ml
DB00653,Magnesium Sulfate 50% Solution 2ml Vial,0.92,USD,vial
DB00654,Xalatan 0.005 % Solution,12.18,USD,ml
DB00654,Xalatan 0.005% eye drops,45.06,USD,ml
DB00654,Xalatan 0.005% Solution 2.5ml Bottle,93.59,USD,bottle
DB00655,Estrone crystal,11.76,USD,g
DB00655,Estrone powder,21.42,USD,g
DB00656,Desyrel 50 mg tablet,1.33,USD,tablet
DB00656,Trazodone 150 mg tablet,1.47,USD,tablet
DB00656,TraZODone HCl 150 mg tablet,1.53,USD,tablet
DB00656,Desyrel 150 mg tablet,3.39,USD,tablet
DB00656,Desyrel 100 mg tablet,4.6,USD,tablet
DB00656,Trazodone 300 mg tablet,5.44,USD,tablet
DB00656,TraZODone HCl 300 mg tablet,5.65,USD,tablet
DB00656,Desyrel 300 mg tablet,6.03,USD,tablet
DB00656,Trazodone hcl powder,8.26,USD,g
DB00656,Apo-Trazodone 50 mg Tablet,0.23,USD,tablet
DB00656,Mylan-Trazodone 50 mg Tablet,0.23,USD,tablet
DB00656,Novo-Trazodone 50 mg Tablet,0.23,USD,tablet
DB00656,Nu-Trazodone 50 mg Tablet,0.23,USD,tablet
DB00656,Pms-Trazodone 50 mg Tablet,0.23,USD,tablet
DB00656,Ratio-Trazodone 50 mg Tablet,0.23,USD,tablet
DB00656,Pms-Trazodone 75 mg Tablet,0.34,USD,tablet
DB00656,Apo-Trazodone 100 mg Tablet,0.41,USD,tablet
DB00656,Desyrel 100 mg Tablet,0.41,USD,tablet
DB00656,Mylan-Trazodone 100 mg Tablet,0.41,USD,tablet
DB00656,Novo-Trazodone 100 mg Tablet,0.41,USD,tablet
DB00656,Nu-Trazodone 100 mg Tablet,0.41,USD,tablet
DB00656,Pms-Trazodone 100 mg Tablet,0.41,USD,tablet
DB00656,Ratio-Trazodone 100 mg Tablet,0.41,USD,tablet
DB00656,Trazodone 50 mg tablet,0.57,USD,tablet
DB00656,TraZODone HCl 50 mg tablet,0.59,USD,tablet
DB00656,Apo-Trazodone D 150 mg Tablet,0.61,USD,tablet
