drugbank_id,number,country,approved_date,expires_date,pediatric_extension
DB00905,8299118,United States,2012-10-30,2025-03-16,false
DB00905,8309605,United States,2012-11-13,2025-03-16,false
DB00905,8338479,United States,2012-12-25,2025-03-16,false
DB00905,8586630,United States,2013-11-19,2025-03-16,false
DB00905,8524777,United States,2013-09-03,2025-03-16,false
DB00905,8772338,United States,2014-07-08,2025-03-16,false
DB00905,9155716,United States,2015-10-13,2025-03-16,false
DB00905,9241918,United States,2016-01-26,2025-03-16,false
DB00905,7851504,United States,2010-12-14,2027-06-13,false
DB00905,8933120,United States,2015-01-13,2025-03-16,false
DB00905,8933127,United States,2015-01-13,2025-03-16,false
DB00905,8278353,United States,2012-10-02,2025-03-16,false
DB00905,7033605,United States,2006-04-25,2020-10-20,false
DB00905,8906962,United States,2014-12-09,2021-01-31,false
DB00905,8038988,United States,2011-10-18,2023-08-25,false
DB00905,8101161,United States,2012-01-24,2024-05-25,false
DB00905,8263054,United States,2012-09-11,2023-01-15,false
DB00905,8632760,United States,2014-01-21,2023-01-15,false
DB00905,8758733,United States,2014-06-24,2023-01-15,false
DB00905,8926953,United States,2015-01-06,2023-01-15,false
DB00905,8541466,United States,2013-09-24,2021-01-31,false
DB00905,7388029,United States,2008-06-17,2022-01-21,false
DB00905,7351404,United States,2008-04-01,2024-05-25,false
DB00905,9216183,United States,2015-12-22,2023-01-15,false
DB00905,9226931,United States,2016-01-05,2023-01-15,false
DB00905,8986715,United States,2015-03-24,2023-01-15,false
DB00905,9579270,United States,2017-02-28,2021-01-31,false
DB00905,8206737,United States,2012-06-26,2027-04-07,false
DB00905,8673341,United States,2014-03-18,2025-02-19,false
DB00905,9980974,United States,2018-05-29,2034-10-31,false
DB00905,10398707,United States,2019-09-03,2024-04-30,false
DB00905,9149428,United States,2015-10-06,2026-12-19,false
DB00905,7799336,United States,2010-09-21,2029-04-24,false
DB00905,8629185,United States,2014-01-14,2031-07-15,false
DB00905,10441543,United States,2019-10-15,2026-12-19,false
DB00905,9492316,United States,2016-11-15,2034-10-31,false
DB00905,10314780,United States,2016-06-08,2036-06-08,false
DB00906,5010090,United States,1991-04-23,2011-09-30,false
DB00906,5958951,United States,1999-09-28,2017-06-10,false
DB00906,5866590,United States,1999-02-02,2016-04-29,false
DB00907,9867815,United States,2018-01-16,2037-02-07,false
DB00907,10016407,United States,2018-07-10,2037-02-07,false
DB00907,10149843,United States,2018-12-11,2037-02-07,false
DB00907,10231961,United States,2019-03-19,2037-02-07,false
DB00907,10413505,United States,2019-09-17,2037-02-07,false
DB00907,10420760,United States,2019-09-24,2037-02-07,false
DB00907,10857095,United States,2020-12-08,2037-02-07,false
DB00907,10894012,United States,2021-01-19,2037-02-07,false
DB00907,10933060,United States,2021-03-02,2037-02-07,false
DB00907,10973811,United States,2021-04-13,2037-02-07,false
DB00907,10987347,United States,2021-04-27,2037-02-07,false
DB00907,11040032,United States,2021-06-22,2037-02-07,false
DB00908,7659282,United States,2010-02-09,2026-08-13,false
DB00908,8227484,United States,2012-07-24,2023-07-17,false
DB00908,RE38115,United States,2003-05-06,2016-01-26,false
DB00909,11478456,United States,2022-10-25,2038-08-18,false
DB00909,11529333,United States,2022-12-20,2038-08-18,false
DB00909,12491179,United States,2018-08-18,2038-08-18,false
DB00910,5246925,United States,1993-09-21,2012-04-17,false
DB00910,5597815,United States,1997-01-28,2016-01-13,true
DB00910,6361758,United States,2002-03-26,2018-10-08,true
DB00910,6136799,United States,2000-10-24,2018-10-08,true
DB00912,6677358,United States,2004-01-13,2018-06-12,false
DB00912,2111851,Canada,2002-02-26,2011-06-21,false
DB00915,RE39069,United States,2006-04-18,2018-05-29,false
DB00915,8895616,United States,2014-11-25,2025-11-23,false
DB00915,8895617,United States,2014-11-25,2025-11-23,false
DB00915,8741343,United States,2014-06-03,2030-12-02,false
DB00915,8895615,United States,2014-11-25,2025-11-23,false
DB00915,8796337,United States,2014-08-05,2025-11-23,false
DB00915,8389578,United States,2013-03-05,2028-01-22,false
DB00915,8895618,United States,2014-11-25,2025-11-23,false
DB00915,8895614,United States,2014-11-25,2025-11-23,false
DB00915,8889740,United States,2014-11-18,2025-11-23,false
DB00915,9867792,United States,2018-01-16,2030-12-02,false
DB00915,9867793,United States,2018-01-16,2030-12-02,false
DB00915,9867791,United States,2018-01-16,2030-12-02,false
DB00915,9877933,United States,2018-01-30,2030-12-02,false
DB00915,8574626,United States,2013-11-05,2025-11-28,false
DB00915,8252331,United States,2012-08-28,2030-03-13,false
DB00915,10154971,United States,2018-12-18,2034-12-04,false
DB00915,10213393,United States,2019-02-26,2038-02-15,false
DB00915,10213394,United States,2019-02-26,2038-02-15,false
DB00915,10500171,United States,2019-12-10,2038-02-15,false
DB00915,10500172,United States,2019-12-10,2038-02-15,false
DB00915,10500170,United States,2019-12-10,2038-02-15,false
DB00915,10512617,United States,2019-12-24,2038-02-15,false
DB00915,10646456,United States,2020-05-12,2034-06-17,false
DB00915,9072697,United States,2015-07-07,2025-11-23,false
DB00915,8987333,United States,2015-03-24,2025-11-23,false
DB00915,11077073,United States,2021-08-03,2038-08-23,false
DB00915,11065213,United States,2021-07-20,2038-08-23,false
DB00915,11197835,United States,2021-12-14,2030-12-02,false
DB00915,11890261,United States,2024-02-06,2038-02-15,false
DB00915,11903908,United States,2024-02-20,2034-12-04,false
DB00915,12233033,United States,2018-08-23,2038-08-23,false
DB00916,5536743,United States,1996-07-16,2013-07-16,false
DB00916,2470492,Canada,2010-02-23,2022-11-07,false
DB00916,2161737,Canada,1998-10-20,2015-10-30,false
DB00916,6881726,United States,2005-04-19,2022-02-21,false
DB00916,7348317,United States,2008-03-25,2022-02-21,false
DB00916,7456207,United States,2008-11-25,2024-09-22,false
DB00916,6350468,United States,2002-02-26,2018-12-14,false
DB00916,8946276,United States,2015-02-03,2032-06-28,false
DB00916,8658678,United States,2014-02-25,2028-06-27,false
DB00916,9198858,United States,2015-12-01,2032-06-28,false
DB00916,8877792,United States,2014-11-04,2028-02-02,false
DB00916,7893097,United States,2011-02-22,2028-02-19,false
DB00916,10238634,United States,2019-03-26,2032-06-28,false
DB00916,10596155,United States,2020-03-24,2032-06-28,false
DB00916,11541035,United States,2023-01-03,2039-10-04,false
DB00916,12257236,United States,2019-01-16,2039-01-16,false
DB00917,5269321,United States,1993-12-14,2012-07-14,false
DB00918,2120028,Canada,1999-03-23,2013-07-19,false
DB00918,5565447,United States,1996-10-15,2015-11-07,true
DB00920,9962376,United States,2018-05-08,2030-06-27,false
DB00920,9474746,United States,2016-10-25,2028-03-27,false
DB00921,5968547,United States,1999-10-19,2017-09-29,false
DB00921,5240711,United States,1993-08-31,2010-11-28,false
DB00921,2276170,Canada,2007-12-04,2018-02-24,false
DB00921,2030178,Canada,1995-08-15,2010-11-16,false
DB00921,6344211,United States,2002-02-05,2015-12-18,false
DB00921,RE41489,United States,2010-08-10,2017-09-29,false
DB00921,RE41408,United States,2010-06-29,2017-09-29,false
DB00921,RE41571,United States,2010-08-24,2017-09-29,false
DB00921,6264980,United States,2001-07-24,2015-12-18,false
DB00921,7579019,United States,2009-08-25,2020-01-22,false
DB00921,6159498,United States,2000-12-12,2016-10-18,false
DB00921,8475832,United States,2013-07-02,2030-03-26,false
DB00921,8603514,United States,2013-12-10,2024-04-03,false
DB00921,8017150,United States,2011-09-13,2023-02-13,false
DB00921,8147866,United States,2012-04-03,2027-07-23,false
DB00921,8703177,United States,2014-04-22,2032-08-20,false
DB00921,8470361,United States,2013-06-25,2030-05-22,false
DB00921,8454996,United States,2013-06-04,2019-09-24,false
DB00921,8658198,United States,2014-02-25,2027-12-03,false
DB00921,8940330,United States,2015-01-27,2032-09-18,false
DB00921,9259421,United States,2016-02-16,2032-09-18,false
DB00921,9642850,United States,2017-05-09,2017-09-29,false
DB00921,9522188,United States,2016-12-20,2035-04-24,false
DB00921,9655843,United States,2017-05-23,2027-07-23,false
DB00921,9439900,United States,2016-09-13,2032-09-18,false
DB00921,7736665,United States,2010-06-15,2024-04-25,false
DB00921,9687454,United States,2017-06-27,2029-08-07,false
DB00921,9827241,United States,2017-11-28,2031-06-06,false
DB00921,9498432,United States,2016-11-22,2031-06-06,false
DB00921,9782402,United States,2017-10-10,2031-06-06,false
DB00921,9272044,United States,2016-03-01,2031-06-06,false
DB00921,8975270,United States,2015-03-10,2031-09-05,false
DB00921,8921387,United States,2014-12-30,2032-01-06,false
DB00921,9855221,United States,2018-01-02,2022-02-14,false
DB00921,9901539,United States,2018-02-27,2032-12-21,false
DB00921,9931305,United States,2018-04-03,2022-02-14,false
DB00921,10198218,United States,2019-02-05,2031-06-06,false
DB00921,10285910,United States,2019-05-14,2022-10-11,false
DB00921,10558394,United States,2020-02-11,2031-06-25,false
DB00921,10592168,United States,2020-03-17,2031-06-06,false
DB00921,10646484,United States,2020-05-12,2038-06-22,false
DB00921,10874661,United States,2020-12-29,2032-09-18,false
DB00921,10946010,United States,2021-03-16,2032-09-18,false
DB00921,11000520,United States,2021-05-11,2035-11-06,false
DB00921,11020388,United States,2021-06-01,2032-09-18,false
DB00921,11020387,United States,2021-06-01,2032-09-18,false
DB00921,11135216,United States,2021-10-05,2029-08-07,false
DB00921,11433066,United States,2022-09-06,2032-09-18,false
DB00921,11110084,United States,2021-09-07,2032-07-26,false
DB00921,10912772,United States,2021-02-09,2032-07-26,false
DB00921,9937164,United States,2018-04-10,2032-07-26,false
DB00921,8545832,United States,2013-10-01,2025-06-06,false
DB00921,8236755,United States,2012-08-07,2026-07-31,false
